Grouping	Treatment	Dish	Time	G	PG
AR	0	C10	1	0	25
AR	3	A130	1	0	25
AR	4.4	A129	1	0	25
AR	5.8	A128	1	0	25
AR	7.3	A127	1	0	25
AR	8.7	A126	1	0	24
AR	10.1	A125	1	0	25
AR	11.5	A124	1	0	25
AR	12.9	A123	1	0	25
AR	14.3	A122	1	0	25
AR	15.8	A121	1	0	25
AR	17.2	A120	1	0	25
AR	18.6	A119	1	0	25
AR	20	A118	1	0	25
AR	25	D10	1	0	24
AR	30	E10	1	0	25
CM	0	C1	1	0	25
CM	3	A13	1	0	23
CM	4.4	A12	1	0	23
CM	5.8	A11	1	0	24
CM	7.3	A10	1	0	22
CM	8.7	A9	1	0	23
CM	10.1	A8	1	0	22
CM	11.5	A7	1	0	23
CM	12.9	A6	1	0	22
CM	14.3	A5	1	0	24
CM	15.8	A4	1	0	25
CM	17.2	A3	1	0	25
CM	18.6	A2	1	0	24
CM	20	A1	1	0	22
CM	25	D1	1	0	20
CM	30	E1	1	0	22
MA	0	C4	1	0	21
MA	3	A52	1	0	23
MA	4.4	A51	1	0	21
MA	5.8	A50	1	0	24
MA	7.3	A49	1	0	24
MA	8.7	A48	1	0	25
MA	10.1	A47	1	0	23
MA	11.5	A46	1	0	25
MA	12.9	A45	1	0	24
MA	14.3	A44	1	0	25
MA	15.8	A43	1	0	24
MA	17.2	A42	1	0	25
MA	18.6	A41	1	0	25
MA	20	A40	1	0	23
MA	25	D4	1	0	22
MA	30	E4	1	0	25
ML	0	C16	1	0	25
ML	5	B52	1	0	23
ML	6.3	B51	1	0	24
ML	7.5	B50	1	0	23
ML	8.8	B49	1	0	25
ML	10	B48	1	0	25
ML	11.3	B47	1	0	25
ML	12.5	B46	1	0	25
ML	13.8	B45	1	0	25
ML	15	B44	1	0	23
ML	16.3	B43	1	0	25
ML	17.5	B42	1	0	22
ML	18.8	B41	1	0	22
ML	20	B40	1	0	25
ML	25	D16	1	0	25
ML	30	E16	1	0	25
PU	0	C7	1	0	24
PU	3	A91	1	0	23
PU	4.4	A90	1	0	24
PU	5.8	A89	1	0	20
PU	7.3	A88	1	0	22
PU	8.7	A87	1	0	24
PU	10.1	A86	1	0	25
PU	11.5	A85	1	0	24
PU	12.9	A84	1	0	25
PU	14.3	A83	1	0	23
PU	15.8	A82	1	0	22
PU	17.2	A81	1	0	24
PU	18.6	A80	1	0	22
PU	20	A79	1	0	21
PU	25	D7	1	0	24
PU	30	E7	1	0	25
TE	0	C13	1	0	25
TE	5	B13	1	0	24
TE	6.3	B12	1	0	24
TE	7.5	B11	1	0	24
TE	8.8	B10	1	0	25
TE	10	B9	1	0	25
TE	11.3	B8	1	0	25
TE	12.5	B7	1	0	23
TE	13.8	B6	1	0	24
TE	15	B5	1	0	25
TE	16.3	B4	1	0	25
TE	17.5	B3	1	0	25
TE	18.8	B2	1	0	23
TE	20	B1	1	0	24
TE	25	D13	1	0	24
TE	30	E13	1	0	23
TR	0	C19	1	0	16
TR	5	B91	1	0	16
TR	6.3	B90	1	0	16
TR	7.5	B89	1	0	16
TR	8.8	B88	1	0	16
TR	10	B87	1	0	16
TR	11.3	B86	1	0	16
TR	12.5	B85	1	0	16
TR	13.8	B84	1	0	16
TR	15	B83	1	0	16
TR	16.3	B82	1	0	16
TR	17.5	B81	1	0	16
TR	18.8	B80	1	0	16
TR	20	B79	1	0	16
TR	25	D19	1	0	16
TR	30	E19	1	0	16
VA	0	C22	1	0	16
VA	5	B130	1	0	16
VA	6.3	B129	1	0	16
VA	7.5	B128	1	0	16
VA	8.8	B127	1	0	16
VA	10	B126	1	0	16
VA	11.3	B125	1	0	15
VA	12.5	B124	1	0	16
VA	13.8	B123	1	0	16
VA	15	B122	1	0	14
VA	16.3	B121	1	0	16
VA	17.5	B120	1	0	16
VA	18.8	B119	1	0	16
VA	20	B118	1	0	16
VA	25	D22	1	0	16
VA	30	E22	1	0	16
AR	0	C10	2	0	25
AR	3	A130	2	0	25
AR	4.4	A129	2	0	25
AR	5.8	A128	2	0	25
AR	7.3	A127	2	0	25
AR	8.7	A126	2	0	24
AR	10.1	A125	2	0	25
AR	11.5	A124	2	0	25
AR	12.9	A123	2	0	25
AR	14.3	A122	2	0	25
AR	15.8	A121	2	0	25
AR	17.2	A120	2	0	25
AR	18.6	A119	2	0	25
AR	20	A118	2	0	25
AR	25	D10	2	0	24
AR	30	E10	2	0	25
CM	0	C1	2	0	25
CM	3	A13	2	0	23
CM	4.4	A12	2	0	23
CM	5.8	A11	2	0	24
CM	7.3	A10	2	0	22
CM	8.7	A9	2	0	23
CM	10.1	A8	2	0	22
CM	11.5	A7	2	0	23
CM	12.9	A6	2	0	22
CM	14.3	A5	2	0	24
CM	15.8	A4	2	0	25
CM	17.2	A3	2	0	25
CM	18.6	A2	2	0	24
CM	20	A1	2	0	22
CM	25	D1	2	0	20
CM	30	E1	2	0	22
MA	0	C4	2	0	21
MA	3	A52	2	0	23
MA	4.4	A51	2	0	21
MA	5.8	A50	2	0	24
MA	7.3	A49	2	0	24
MA	8.7	A48	2	0	25
MA	10.1	A47	2	0	23
MA	11.5	A46	2	0	25
MA	12.9	A45	2	0	24
MA	14.3	A44	2	0	25
MA	15.8	A43	2	0	24
MA	17.2	A42	2	0	25
MA	18.6	A41	2	0	25
MA	20	A40	2	0	23
MA	25	D4	2	0	22
MA	30	E4	2	0	25
ML	0	C16	2	0	25
ML	5	B52	2	0	23
ML	6.3	B51	2	0	24
ML	7.5	B50	2	0	23
ML	8.8	B49	2	0	25
ML	10	B48	2	0	25
ML	11.3	B47	2	0	25
ML	12.5	B46	2	0	25
ML	13.8	B45	2	0	25
ML	15	B44	2	0	23
ML	16.3	B43	2	0	25
ML	17.5	B42	2	0	22
ML	18.8	B41	2	0	22
ML	20	B40	2	0	25
ML	25	D16	2	0	25
ML	30	E16	2	0	25
PU	0	C7	2	0	24
PU	3	A91	2	0	23
PU	4.4	A90	2	0	24
PU	5.8	A89	2	0	20
PU	7.3	A88	2	0	22
PU	8.7	A87	2	0	24
PU	10.1	A86	2	0	25
PU	11.5	A85	2	0	24
PU	12.9	A84	2	0	25
PU	14.3	A83	2	0	23
PU	15.8	A82	2	0	22
PU	17.2	A81	2	0	24
PU	18.6	A80	2	0	22
PU	20	A79	2	0	21
PU	25	D7	2	0	24
PU	30	E7	2	0	25
TE	0	C13	2	0	25
TE	5	B13	2	0	24
TE	6.3	B12	2	0	24
TE	7.5	B11	2	0	24
TE	8.8	B10	2	0	25
TE	10	B9	2	0	25
TE	11.3	B8	2	0	25
TE	12.5	B7	2	0	23
TE	13.8	B6	2	0	24
TE	15	B5	2	0	25
TE	16.3	B4	2	0	25
TE	17.5	B3	2	0	25
TE	18.8	B2	2	0	23
TE	20	B1	2	0	24
TE	25	D13	2	0	24
TE	30	E13	2	0	23
TR	0	C19	2	0	16
TR	5	B91	2	0	16
TR	6.3	B90	2	0	16
TR	7.5	B89	2	0	16
TR	8.8	B88	2	0	16
TR	10	B87	2	0	16
TR	11.3	B86	2	0	16
TR	12.5	B85	2	0	16
TR	13.8	B84	2	0	16
TR	15	B83	2	0	16
TR	16.3	B82	2	0	16
TR	17.5	B81	2	0	16
TR	18.8	B80	2	0	16
TR	20	B79	2	0	16
TR	25	D19	2	0	16
TR	30	E19	2	0	16
VA	0	C22	2	0	16
VA	5	B130	2	0	16
VA	6.3	B129	2	0	16
VA	7.5	B128	2	0	16
VA	8.8	B127	2	0	16
VA	10	B126	2	0	16
VA	11.3	B125	2	0	15
VA	12.5	B124	2	0	16
VA	13.8	B123	2	0	16
VA	15	B122	2	0	14
VA	16.3	B121	2	0	16
VA	17.5	B120	2	0	16
VA	18.8	B119	2	0	16
VA	20	B118	2	0	16
VA	25	D22	2	0	16
VA	30	E22	2	0	16
AR	0	C10	3	0	25
AR	3	A130	3	0	25
AR	4.4	A129	3	0	25
AR	5.8	A128	3	0	25
AR	7.3	A127	3	0	25
AR	8.7	A126	3	0	24
AR	10.1	A125	3	0	25
AR	11.5	A124	3	0	25
AR	12.9	A123	3	0	25
AR	14.3	A122	3	0	25
AR	15.8	A121	3	0	25
AR	17.2	A120	3	0	25
AR	18.6	A119	3	0	25
AR	20	A118	3	0	25
AR	25	D10	3	0	24
AR	30	E10	3	0	25
CM	0	C1	3	0	25
CM	3	A13	3	0	23
CM	4.4	A12	3	0	23
CM	5.8	A11	3	0	24
CM	7.3	A10	3	0	22
CM	8.7	A9	3	0	23
CM	10.1	A8	3	0	22
CM	11.5	A7	3	0	23
CM	12.9	A6	3	0	22
CM	14.3	A5	3	0	24
CM	15.8	A4	3	0	25
CM	17.2	A3	3	0	25
CM	18.6	A2	3	0	24
CM	20	A1	3	0	22
CM	25	D1	3	0	20
CM	30	E1	3	0	22
MA	0	C4	3	0	21
MA	3	A52	3	0	23
MA	4.4	A51	3	0	21
MA	5.8	A50	3	0	24
MA	7.3	A49	3	0	24
MA	8.7	A48	3	0	25
MA	10.1	A47	3	0	23
MA	11.5	A46	3	0	25
MA	12.9	A45	3	0	24
MA	14.3	A44	3	0	25
MA	15.8	A43	3	0	24
MA	17.2	A42	3	0	25
MA	18.6	A41	3	0	25
MA	20	A40	3	0	23
MA	25	D4	3	0	22
MA	30	E4	3	0	25
ML	0	C16	3	0	25
ML	5	B52	3	0	23
ML	6.3	B51	3	0	24
ML	7.5	B50	3	0	23
ML	8.8	B49	3	0	25
ML	10	B48	3	0	25
ML	11.3	B47	3	0	25
ML	12.5	B46	3	0	25
ML	13.8	B45	3	0	25
ML	15	B44	3	0	23
ML	16.3	B43	3	0	25
ML	17.5	B42	3	0	22
ML	18.8	B41	3	0	22
ML	20	B40	3	0	25
ML	25	D16	3	0	25
ML	30	E16	3	0	25
PU	0	C7	3	0	24
PU	3	A91	3	0	23
PU	4.4	A90	3	0	24
PU	5.8	A89	3	0	20
PU	7.3	A88	3	0	22
PU	8.7	A87	3	0	24
PU	10.1	A86	3	0	25
PU	11.5	A85	3	0	24
PU	12.9	A84	3	0	25
PU	14.3	A83	3	0	23
PU	15.8	A82	3	0	22
PU	17.2	A81	3	0	24
PU	18.6	A80	3	0	22
PU	20	A79	3	0	21
PU	25	D7	3	0	24
PU	30	E7	3	0	25
TE	0	C13	3	0	25
TE	5	B13	3	0	24
TE	6.3	B12	3	0	24
TE	7.5	B11	3	0	24
TE	8.8	B10	3	0	25
TE	10	B9	3	0	25
TE	11.3	B8	3	0	25
TE	12.5	B7	3	0	23
TE	13.8	B6	3	0	24
TE	15	B5	3	0	25
TE	16.3	B4	3	0	25
TE	17.5	B3	3	0	25
TE	18.8	B2	3	0	23
TE	20	B1	3	0	24
TE	25	D13	3	0	24
TE	30	E13	3	0	23
TR	0	C19	3	0	16
TR	5	B91	3	0	16
TR	6.3	B90	3	0	16
TR	7.5	B89	3	0	16
TR	8.8	B88	3	0	16
TR	10	B87	3	0	16
TR	11.3	B86	3	0	16
TR	12.5	B85	3	0	16
TR	13.8	B84	3	0	16
TR	15	B83	3	0	16
TR	16.3	B82	3	0	16
TR	17.5	B81	3	0	16
TR	18.8	B80	3	0	16
TR	20	B79	3	0	16
TR	25	D19	3	0	16
TR	30	E19	3	0	16
VA	0	C22	3	0	16
VA	5	B130	3	0	16
VA	6.3	B129	3	0	16
VA	7.5	B128	3	0	16
VA	8.8	B127	3	0	16
VA	10	B126	3	0	16
VA	11.3	B125	3	0	15
VA	12.5	B124	3	0	16
VA	13.8	B123	3	0	16
VA	15	B122	3	0	14
VA	16.3	B121	3	0	16
VA	17.5	B120	3	0	16
VA	18.8	B119	3	0	16
VA	20	B118	3	0	16
VA	25	D22	3	0	16
VA	30	E22	3	0	16
AR	0	C10	4	0	25
AR	3	A130	4	0	25
AR	4.4	A129	4	0	25
AR	5.8	A128	4	0	25
AR	7.3	A127	4	0	25
AR	8.7	A126	4	0	24
AR	10.1	A125	4	0	25
AR	11.5	A124	4	0	25
AR	12.9	A123	4	0	25
AR	14.3	A122	4	0	25
AR	15.8	A121	4	0	25
AR	17.2	A120	4	0	25
AR	18.6	A119	4	0	25
AR	20	A118	4	0	25
AR	25	D10	4	0	24
AR	30	E10	4	0	25
CM	0	C1	4	0	25
CM	3	A13	4	0	23
CM	4.4	A12	4	0	23
CM	5.8	A11	4	0	24
CM	7.3	A10	4	0	22
CM	8.7	A9	4	0	23
CM	10.1	A8	4	0	22
CM	11.5	A7	4	0	23
CM	12.9	A6	4	0	22
CM	14.3	A5	4	0	24
CM	15.8	A4	4	0	25
CM	17.2	A3	4	0	25
CM	18.6	A2	4	0	24
CM	20	A1	4	0	22
CM	25	D1	4	0	20
CM	30	E1	4	0	22
MA	0	C4	4	0	21
MA	3	A52	4	0	23
MA	4.4	A51	4	0	21
MA	5.8	A50	4	0	24
MA	7.3	A49	4	0	24
MA	8.7	A48	4	0	25
MA	10.1	A47	4	0	23
MA	11.5	A46	4	0	25
MA	12.9	A45	4	0	24
MA	14.3	A44	4	0	25
MA	15.8	A43	4	0	24
MA	17.2	A42	4	0	25
MA	18.6	A41	4	0	25
MA	20	A40	4	0	23
MA	25	D4	4	0	22
MA	30	E4	4	0	25
ML	0	C16	4	0	25
ML	5	B52	4	0	23
ML	6.3	B51	4	0	24
ML	7.5	B50	4	0	23
ML	8.8	B49	4	0	25
ML	10	B48	4	0	25
ML	11.3	B47	4	0	25
ML	12.5	B46	4	0	25
ML	13.8	B45	4	0	25
ML	15	B44	4	0	23
ML	16.3	B43	4	0	25
ML	17.5	B42	4	0	22
ML	18.8	B41	4	0	22
ML	20	B40	4	0	25
ML	25	D16	4	1	25
ML	30	E16	4	0	25
PU	0	C7	4	0	24
PU	3	A91	4	0	23
PU	4.4	A90	4	0	24
PU	5.8	A89	4	0	20
PU	7.3	A88	4	0	22
PU	8.7	A87	4	0	24
PU	10.1	A86	4	0	25
PU	11.5	A85	4	0	24
PU	12.9	A84	4	0	25
PU	14.3	A83	4	0	23
PU	15.8	A82	4	0	22
PU	17.2	A81	4	0	24
PU	18.6	A80	4	0	22
PU	20	A79	4	0	21
PU	25	D7	4	0	24
PU	30	E7	4	0	25
TE	0	C13	4	0	25
TE	5	B13	4	0	24
TE	6.3	B12	4	0	24
TE	7.5	B11	4	0	24
TE	8.8	B10	4	0	25
TE	10	B9	4	0	25
TE	11.3	B8	4	0	25
TE	12.5	B7	4	0	23
TE	13.8	B6	4	0	24
TE	15	B5	4	0	25
TE	16.3	B4	4	0	25
TE	17.5	B3	4	0	25
TE	18.8	B2	4	0	23
TE	20	B1	4	0	24
TE	25	D13	4	0	24
TE	30	E13	4	0	23
TR	0	C19	4	0	16
TR	5	B91	4	0	16
TR	6.3	B90	4	0	16
TR	7.5	B89	4	0	16
TR	8.8	B88	4	0	16
TR	10	B87	4	0	16
TR	11.3	B86	4	0	16
TR	12.5	B85	4	0	16
TR	13.8	B84	4	0	16
TR	15	B83	4	0	16
TR	16.3	B82	4	0	16
TR	17.5	B81	4	0	16
TR	18.8	B80	4	0	16
TR	20	B79	4	0	16
TR	25	D19	4	0	16
TR	30	E19	4	0	16
VA	0	C22	4	0	16
VA	5	B130	4	0	16
VA	6.3	B129	4	0	16
VA	7.5	B128	4	0	16
VA	8.8	B127	4	0	16
VA	10	B126	4	0	16
VA	11.3	B125	4	0	15
VA	12.5	B124	4	0	16
VA	13.8	B123	4	0	16
VA	15	B122	4	0	14
VA	16.3	B121	4	0	16
VA	17.5	B120	4	4	16
VA	18.8	B119	4	5	16
VA	20	B118	4	4	16
VA	25	D22	4	6	16
VA	30	E22	4	0	16
AR	0	C10	5	0	25
AR	3	A130	5	0	25
AR	4.4	A129	5	0	25
AR	5.8	A128	5	0	25
AR	7.3	A127	5	0	25
AR	8.7	A126	5	0	24
AR	10.1	A125	5	0	25
AR	11.5	A124	5	0	25
AR	12.9	A123	5	0	25
AR	14.3	A122	5	0	25
AR	15.8	A121	5	0	25
AR	17.2	A120	5	0	25
AR	18.6	A119	5	0	25
AR	20	A118	5	0	25
AR	25	D10	5	6	24
AR	30	E10	5	0	25
CM	0	C1	5	0	25
CM	3	A13	5	0	23
CM	4.4	A12	5	0	23
CM	5.8	A11	5	0	24
CM	7.3	A10	5	0	22
CM	8.7	A9	5	0	23
CM	10.1	A8	5	0	22
CM	11.5	A7	5	0	23
CM	12.9	A6	5	0	22
CM	14.3	A5	5	0	24
CM	15.8	A4	5	0	25
CM	17.2	A3	5	0	25
CM	18.6	A2	5	0	24
CM	20	A1	5	0	22
CM	25	D1	5	1	20
CM	30	E1	5	0	22
MA	0	C4	5	0	21
MA	3	A52	5	0	23
MA	4.4	A51	5	0	21
MA	5.8	A50	5	0	24
MA	7.3	A49	5	0	24
MA	8.7	A48	5	0	25
MA	10.1	A47	5	0	23
MA	11.5	A46	5	0	25
MA	12.9	A45	5	0	24
MA	14.3	A44	5	0	25
MA	15.8	A43	5	0	24
MA	17.2	A42	5	0	25
MA	18.6	A41	5	0	25
MA	20	A40	5	0	23
MA	25	D4	5	1	22
MA	30	E4	5	0	25
ML	0	C16	5	0	25
ML	5	B52	5	0	23
ML	6.3	B51	5	0	24
ML	7.5	B50	5	0	23
ML	8.8	B49	5	0	25
ML	10	B48	5	0	25
ML	11.3	B47	5	0	25
ML	12.5	B46	5	0	25
ML	13.8	B45	5	0	25
ML	15	B44	5	0	23
ML	16.3	B43	5	0	25
ML	17.5	B42	5	0	22
ML	18.8	B41	5	0	22
ML	20	B40	5	0	25
ML	25	D16	5	3	25
ML	30	E16	5	0	25
PU	0	C7	5	0	24
PU	3	A91	5	0	23
PU	4.4	A90	5	0	24
PU	5.8	A89	5	0	20
PU	7.3	A88	5	0	22
PU	8.7	A87	5	0	24
PU	10.1	A86	5	0	25
PU	11.5	A85	5	0	24
PU	12.9	A84	5	0	25
PU	14.3	A83	5	0	23
PU	15.8	A82	5	0	22
PU	17.2	A81	5	0	24
PU	18.6	A80	5	0	22
PU	20	A79	5	0	21
PU	25	D7	5	1	24
PU	30	E7	5	0	25
TE	0	C13	5	0	25
TE	5	B13	5	0	24
TE	6.3	B12	5	0	24
TE	7.5	B11	5	0	24
TE	8.8	B10	5	0	25
TE	10	B9	5	0	25
TE	11.3	B8	5	0	25
TE	12.5	B7	5	0	23
TE	13.8	B6	5	0	24
TE	15	B5	5	0	25
TE	16.3	B4	5	0	25
TE	17.5	B3	5	0	25
TE	18.8	B2	5	0	23
TE	20	B1	5	0	24
TE	25	D13	5	1	24
TE	30	E13	5	0	23
TR	0	C19	5	0	16
TR	5	B91	5	0	16
TR	6.3	B90	5	0	16
TR	7.5	B89	5	0	16
TR	8.8	B88	5	0	16
TR	10	B87	5	0	16
TR	11.3	B86	5	0	16
TR	12.5	B85	5	0	16
TR	13.8	B84	5	0	16
TR	15	B83	5	0	16
TR	16.3	B82	5	0	16
TR	17.5	B81	5	0	16
TR	18.8	B80	5	2	16
TR	20	B79	5	6	16
TR	25	D19	5	0	16
TR	30	E19	5	0	16
VA	0	C22	5	0	16
VA	5	B130	5	0	16
VA	6.3	B129	5	0	16
VA	7.5	B128	5	0	16
VA	8.8	B127	5	0	16
VA	10	B126	5	0	16
VA	11.3	B125	5	0	15
VA	12.5	B124	5	0	16
VA	13.8	B123	5	0	16
VA	15	B122	5	0	14
VA	16.3	B121	5	3	16
VA	17.5	B120	5	11	16
VA	18.8	B119	5	10	16
VA	20	B118	5	13	16
VA	25	D22	5	11	16
VA	30	E22	5	0	16
AR	0	C10	6	0	25
AR	3	A130	6	0	25
AR	4.4	A129	6	0	25
AR	5.8	A128	6	0	25
AR	7.3	A127	6	0	25
AR	8.7	A126	6	0	24
AR	10.1	A125	6	0	25
AR	11.5	A124	6	0	25
AR	12.9	A123	6	0	25
AR	14.3	A122	6	0	25
AR	15.8	A121	6	5	25
AR	17.2	A120	6	9	25
AR	18.6	A119	6	19	25
AR	20	A118	6	17	25
AR	25	D10	6	6	24
AR	30	E10	6	0	25
CM	0	C1	6	0	25
CM	3	A13	6	0	23
CM	4.4	A12	6	0	23
CM	5.8	A11	6	0	24
CM	7.3	A10	6	0	22
CM	8.7	A9	6	0	23
CM	10.1	A8	6	0	22
CM	11.5	A7	6	0	23
CM	12.9	A6	6	0	22
CM	14.3	A5	6	0	24
CM	15.8	A4	6	0	25
CM	17.2	A3	6	0	25
CM	18.6	A2	6	0	24
CM	20	A1	6	2	22
CM	25	D1	6	1	20
CM	30	E1	6	0	22
MA	0	C4	6	0	21
MA	3	A52	6	0	23
MA	4.4	A51	6	0	21
MA	5.8	A50	6	0	24
MA	7.3	A49	6	0	24
MA	8.7	A48	6	0	25
MA	10.1	A47	6	0	23
MA	11.5	A46	6	0	25
MA	12.9	A45	6	0	24
MA	14.3	A44	6	0	25
MA	15.8	A43	6	0	24
MA	17.2	A42	6	0	25
MA	18.6	A41	6	1	25
MA	20	A40	6	3	23
MA	25	D4	6	1	22
MA	30	E4	6	0	25
ML	0	C16	6	0	25
ML	5	B52	6	0	23
ML	6.3	B51	6	0	24
ML	7.5	B50	6	0	23
ML	8.8	B49	6	0	25
ML	10	B48	6	0	25
ML	11.3	B47	6	0	25
ML	12.5	B46	6	0	25
ML	13.8	B45	6	0	25
ML	15	B44	6	0	23
ML	16.3	B43	6	0	25
ML	17.5	B42	6	0	22
ML	18.8	B41	6	4	22
ML	20	B40	6	6	25
ML	25	D16	6	4	25
ML	30	E16	6	0	25
PU	0	C7	6	0	24
PU	3	A91	6	0	23
PU	4.4	A90	6	0	24
PU	5.8	A89	6	0	20
PU	7.3	A88	6	0	22
PU	8.7	A87	6	0	24
PU	10.1	A86	6	0	25
PU	11.5	A85	6	0	24
PU	12.9	A84	6	0	25
PU	14.3	A83	6	0	23
PU	15.8	A82	6	0	22
PU	17.2	A81	6	0	24
PU	18.6	A80	6	8	22
PU	20	A79	6	6	21
PU	25	D7	6	2	24
PU	30	E7	6	0	25
TE	0	C13	6	0	25
TE	5	B13	6	0	24
TE	6.3	B12	6	0	24
TE	7.5	B11	6	0	24
TE	8.8	B10	6	0	25
TE	10	B9	6	0	25
TE	11.3	B8	6	0	25
TE	12.5	B7	6	0	23
TE	13.8	B6	6	0	24
TE	15	B5	6	0	25
TE	16.3	B4	6	0	25
TE	17.5	B3	6	0	25
TE	18.8	B2	6	0	23
TE	20	B1	6	1	24
TE	25	D13	6	1	24
TE	30	E13	6	0	23
TR	0	C19	6	0	16
TR	5	B91	6	0	16
TR	6.3	B90	6	0	16
TR	7.5	B89	6	0	16
TR	8.8	B88	6	0	16
TR	10	B87	6	0	16
TR	11.3	B86	6	0	16
TR	12.5	B85	6	0	16
TR	13.8	B84	6	0	16
TR	15	B83	6	0	16
TR	16.3	B82	6	1	16
TR	17.5	B81	6	1	16
TR	18.8	B80	6	2	16
TR	20	B79	6	6	16
TR	25	D19	6	0	16
TR	30	E19	6	0	16
VA	0	C22	6	0	16
VA	5	B130	6	0	16
VA	6.3	B129	6	0	16
VA	7.5	B128	6	0	16
VA	8.8	B127	6	0	16
VA	10	B126	6	0	16
VA	11.3	B125	6	0	15
VA	12.5	B124	6	0	16
VA	13.8	B123	6	0	16
VA	15	B122	6	0	14
VA	16.3	B121	6	6	16
VA	17.5	B120	6	15	16
VA	18.8	B119	6	10	16
VA	20	B118	6	13	16
VA	25	D22	6	11	16
VA	30	E22	6	0	16
AR	0	C10	7	0	25
AR	3	A130	7	0	25
AR	4.4	A129	7	0	25
AR	5.8	A128	7	0	25
AR	7.3	A127	7	0	25
AR	8.7	A126	7	0	24
AR	10.1	A125	7	0	25
AR	11.5	A124	7	0	25
AR	12.9	A123	7	0	25
AR	14.3	A122	7	0	25
AR	15.8	A121	7	15	25
AR	17.2	A120	7	17	25
AR	18.6	A119	7	21	25
AR	20	A118	7	18	25
AR	25	D10	7	7	24
AR	30	E10	7	0	25
CM	0	C1	7	0	25
CM	3	A13	7	0	23
CM	4.4	A12	7	0	23
CM	5.8	A11	7	0	24
CM	7.3	A10	7	0	22
CM	8.7	A9	7	0	23
CM	10.1	A8	7	0	22
CM	11.5	A7	7	0	23
CM	12.9	A6	7	0	22
CM	14.3	A5	7	0	24
CM	15.8	A4	7	1	25
CM	17.2	A3	7	7	25
CM	18.6	A2	7	14	24
CM	20	A1	7	15	22
CM	25	D1	7	4	20
CM	30	E1	7	0	22
MA	0	C4	7	0	21
MA	3	A52	7	0	23
MA	4.4	A51	7	0	21
MA	5.8	A50	7	0	24
MA	7.3	A49	7	0	24
MA	8.7	A48	7	0	25
MA	10.1	A47	7	0	23
MA	11.5	A46	7	0	25
MA	12.9	A45	7	0	24
MA	14.3	A44	7	0	25
MA	15.8	A43	7	4	24
MA	17.2	A42	7	12	25
MA	18.6	A41	7	14	25
MA	20	A40	7	9	23
MA	25	D4	7	3	22
MA	30	E4	7	0	25
ML	0	C16	7	0	25
ML	5	B52	7	0	23
ML	6.3	B51	7	0	24
ML	7.5	B50	7	0	23
ML	8.8	B49	7	0	25
ML	10	B48	7	0	25
ML	11.3	B47	7	0	25
ML	12.5	B46	7	0	25
ML	13.8	B45	7	0	25
ML	15	B44	7	0	23
ML	16.3	B43	7	4	25
ML	17.5	B42	7	12	22
ML	18.8	B41	7	17	22
ML	20	B40	7	18	25
ML	25	D16	7	5	25
ML	30	E16	7	0	25
PU	0	C7	7	0	24
PU	3	A91	7	0	23
PU	4.4	A90	7	0	24
PU	5.8	A89	7	0	20
PU	7.3	A88	7	0	22
PU	8.7	A87	7	0	24
PU	10.1	A86	7	0	25
PU	11.5	A85	7	0	24
PU	12.9	A84	7	0	25
PU	14.3	A83	7	4	23
PU	15.8	A82	7	2	22
PU	17.2	A81	7	6	24
PU	18.6	A80	7	15	22
PU	20	A79	7	8	21
PU	25	D7	7	2	24
PU	30	E7	7	0	25
TE	0	C13	7	0	25
TE	5	B13	7	0	24
TE	6.3	B12	7	0	24
TE	7.5	B11	7	0	24
TE	8.8	B10	7	0	25
TE	10	B9	7	0	25
TE	11.3	B8	7	0	25
TE	12.5	B7	7	0	23
TE	13.8	B6	7	0	24
TE	15	B5	7	0	25
TE	16.3	B4	7	0	25
TE	17.5	B3	7	4	25
TE	18.8	B2	7	4	23
TE	20	B1	7	2	24
TE	25	D13	7	1	24
TE	30	E13	7	0	23
TR	0	C19	7	0	16
TR	5	B91	7	0	16
TR	6.3	B90	7	0	16
TR	7.5	B89	7	0	16
TR	8.8	B88	7	0	16
TR	10	B87	7	0	16
TR	11.3	B86	7	0	16
TR	12.5	B85	7	0	16
TR	13.8	B84	7	0	16
TR	15	B83	7	0	16
TR	16.3	B82	7	7	16
TR	17.5	B81	7	11	16
TR	18.8	B80	7	6	16
TR	20	B79	7	9	16
TR	25	D19	7	0	16
TR	30	E19	7	0	16
VA	0	C22	7	0	16
VA	5	B130	7	0	16
VA	6.3	B129	7	0	16
VA	7.5	B128	7	0	16
VA	8.8	B127	7	0	16
VA	10	B126	7	0	16
VA	11.3	B125	7	0	15
VA	12.5	B124	7	0	16
VA	13.8	B123	7	0	16
VA	15	B122	7	5	14
VA	16.3	B121	7	9	16
VA	17.5	B120	7	16	16
VA	18.8	B119	7	16	16
VA	20	B118	7	16	16
VA	25	D22	7	11	16
VA	30	E22	7	0	16
AR	0	C10	8	0	25
AR	3	A130	8	0	25
AR	4.4	A129	8	0	25
AR	5.8	A128	8	0	25
AR	7.3	A127	8	0	25
AR	8.7	A126	8	0	24
AR	10.1	A125	8	0	25
AR	11.5	A124	8	0	25
AR	12.9	A123	8	0	25
AR	14.3	A122	8	14	25
AR	15.8	A121	8	23	25
AR	17.2	A120	8	22	25
AR	18.6	A119	8	22	25
AR	20	A118	8	24	25
AR	25	D10	8	8	24
AR	30	E10	8	0	25
CM	0	C1	8	0	25
CM	3	A13	8	0	23
CM	4.4	A12	8	0	23
CM	5.8	A11	8	0	24
