Species,Population,mpa,Dish,Hour,Germinated,Germinable
TRDI,032TD,-0.4,A,66.43333333,20,25
TRDI,032TD,-0.4,A,71.65,12,25
TRDI,032TD,-0.4,A,78.6,16,25
TRDI,032TD,-0.4,A,83.5,21,25
TRDI,032TD,-0.4,A,86.55,24,25
TRDI,032TD,-0.4,A,90.73333333,25,25
TRDI,032TD,-0.4,A,94.16666667,25,25
TRDI,032TD,-0.4,A,100.6833333,24,25
TRDI,032TD,-0.4,A,107.15,24,25
TRDI,032TD,-0.4,A,112.45,24,25
TRDI,032TD,-0.4,A,119.45,25,25
TRDI,032TD,-0.4,B,9.516666667,0,25
TRDI,032TD,-0.4,B,13.2,0,25
TRDI,032TD,-0.4,B,17.1,0,25
TRDI,032TD,-0.4,B,21.33333333,0,25
TRDI,032TD,-0.4,B,25.2,0,25
TRDI,032TD,-0.4,B,29.03333333,0,25
TRDI,032TD,-0.4,B,33.73333333,0,25
TRDI,032TD,-0.4,B,37.11666667,0,25
TRDI,032TD,-0.4,B,41.26666667,0,25
TRDI,032TD,-0.4,B,45.55,0,25
TRDI,032TD,-0.4,B,49.16666667,0,25
TRDI,032TD,-0.4,B,55.41666667,2,25
TRDI,032TD,-0.4,B,63.03333333,10,25
TRDI,032TD,-0.4,B,66.43333333,20,25
TRDI,032TD,-0.4,B,71.65,12,25
TRDI,032TD,-0.4,B,78.6,16,25
TRDI,032TD,-0.4,B,83.5,22,25
TRDI,032TD,-0.4,B,86.55,24,25
TRDI,032TD,-0.4,B,90.73333333,25,25
TRDI,032TD,-0.4,C,9.516666667,0,25
TRDI,032TD,-0.4,C,13.2,0,25
TRDI,032TD,-0.4,C,17.1,0,25
TRDI,032TD,-0.4,C,21.33333333,0,25
TRDI,032TD,-0.4,C,25.2,0,25
TRDI,032TD,-0.4,C,29.03333333,0,25
TRDI,032TD,-0.4,C,33.73333333,0,25
TRDI,032TD,-0.4,C,37.11666667,0,25
TRDI,032TD,-0.4,C,41.26666667,0,25
TRDI,032TD,-0.4,C,45.55,0,25
TRDI,032TD,-0.4,C,49.16666667,1,25
TRDI,032TD,-0.4,C,55.41666667,2,25
TRDI,032TD,-0.4,C,63.03333333,11,25
TRDI,032TD,-0.4,C,66.43333333,23,25
TRDI,032TD,-0.4,C,71.65,13,25
TRDI,032TD,-0.4,C,78.6,18,25
TRDI,032TD,-0.4,C,83.5,22,25
TRDI,032TD,-0.4,C,86.55,25,25
TRDI,032TD,-0.4,D,9.516666667,0,24
TRDI,032TD,-0.4,D,13.2,0,24
TRDI,032TD,-0.4,D,17.1,0,24
TRDI,032TD,-0.4,D,21.33333333,0,24
TRDI,032TD,-0.4,D,25.2,0,24
TRDI,032TD,-0.4,D,29.03333333,0,24
TRDI,032TD,-0.4,D,33.73333333,0,24
TRDI,032TD,-0.4,D,37.11666667,0,24
TRDI,032TD,-0.4,D,41.26666667,1,24
TRDI,032TD,-0.4,D,45.55,1,24
TRDI,032TD,-0.4,D,49.16666667,1,24
TRDI,032TD,-0.4,D,55.41666667,1,24
TRDI,032TD,-0.4,D,63.03333333,12,24
TRDI,032TD,-0.4,D,66.43333333,22,24
TRDI,032TD,-0.4,D,71.65,12,24
TRDI,032TD,-0.4,D,78.6,17,24
TRDI,032TD,-0.4,D,83.5,21,24
TRDI,032TD,-0.4,D,86.55,23,24
TRDI,032TD,-0.4,D,90.73333333,23,24
TRDI,032TD,-0.4,D,94.16666667,23,24
TRDI,032TD,-0.4,D,100.6833333,23,24
TRDI,032TD,-0.4,D,107.15,23,24
TRDI,032TD,-0.4,D,112.45,24,24
TRDI,032TD,-0.6,A,9.516666667,0,25
TRDI,032TD,-0.6,A,13.2,0,25
TRDI,032TD,-0.6,A,17.1,0,25
TRDI,032TD,-0.6,A,21.33333333,0,25
TRDI,032TD,-0.6,A,25.2,0,25
TRDI,032TD,-0.6,A,29.03333333,0,25
TRDI,032TD,-0.6,A,33.73333333,0,25
TRDI,032TD,-0.6,A,37.11666667,0,25
TRDI,032TD,-0.6,A,41.26666667,0,25
TRDI,032TD,-0.6,A,45.55,0,25
TRDI,032TD,-0.6,A,49.16666667,0,25
TRDI,032TD,-0.6,A,55.41666667,2,25
TRDI,032TD,-0.6,A,63.03333333,13,25
TRDI,032TD,-0.6,A,66.43333333,23,25
TRDI,032TD,-0.6,A,71.65,13,25
TRDI,032TD,-0.6,A,78.6,14,25
TRDI,032TD,-0.6,A,83.5,18,25
TRDI,032TD,-0.6,A,86.55,22,25
TRDI,032TD,-0.6,A,90.73333333,22,25
TRDI,032TD,-0.6,A,94.16666667,23,25
TRDI,032TD,-0.6,A,100.6833333,23,25
TRDI,032TD,-0.6,A,107.15,24,25
TRDI,032TD,-0.6,A,112.45,24,25
TRDI,032TD,-0.6,A,119.45,24,25
TRDI,032TD,-0.6,A,124.1666667,24,25
TRDI,032TD,-0.6,A,131,24,25
TRDI,032TD,-0.6,A,136.45,24,25
TRDI,032TD,-0.6,A,142.75,24,25
TRDI,032TD,-0.6,A,148.3833333,24,25
TRDI,032TD,-0.6,A,154.6666667,25,25
TRDI,032TD,-0.6,B,9.516666667,0,25
TRDI,032TD,-0.6,B,13.2,0,25
TRDI,032TD,-0.6,B,17.1,0,25
TRDI,032TD,-0.6,B,21.33333333,0,25
TRDI,032TD,-0.6,B,25.2,0,25
TRDI,032TD,-0.6,B,29.03333333,0,25
TRDI,032TD,-0.6,B,33.73333333,0,25
TRDI,032TD,-0.6,B,37.11666667,0,25
TRDI,032TD,-0.6,B,41.26666667,0,25
TRDI,032TD,-0.6,B,45.55,0,25
TRDI,032TD,-0.6,B,49.16666667,0,25
TRDI,032TD,-0.6,B,55.41666667,2,25
TRDI,032TD,-0.6,B,63.03333333,5,25
TRDI,032TD,-0.6,B,66.43333333,6,25
TRDI,032TD,-0.6,B,71.65,6,25
TRDI,032TD,-0.6,B,78.6,8,25
TRDI,032TD,-0.6,B,83.5,14,25
TRDI,032TD,-0.6,B,86.55,17,25
TRDI,032TD,-0.6,B,90.73333333,18,25
TRDI,032TD,-0.6,B,94.16666667,18,25
TRDI,032TD,-0.6,B,100.6833333,18,25
TRDI,032TD,-0.6,B,107.15,19,25
TRDI,032TD,-0.6,B,112.45,19,25
TRDI,032TD,-0.6,B,119.45,20,25
TRDI,032TD,-0.6,B,124.1666667,20,25
TRDI,032TD,-0.6,B,131,22,25
TRDI,032TD,-0.6,B,136.45,22,25
TRDI,032TD,-0.6,B,142.75,23,25
TRDI,032TD,-0.6,B,148.3833333,23,25
TRDI,032TD,-0.6,B,154.6666667,24,25
TRDI,032TD,-0.6,B,160.4166667,24,25
TRDI,032TD,-0.6,B,173.1666667,24,25
TRDI,032TD,-0.6,B,179.8833333,24,25
TRDI,032TD,-0.6,B,191.8,24,25
TRDI,032TD,-0.6,B,214.8666667,24,25
TRDI,032TD,-0.6,B,223.0333333,24,25
TRDI,032TD,-0.6,B,239.5833333,25,25
TRDI,032TD,-0.6,C,9.516666667,0,25
TRDI,032TD,-0.6,C,13.2,0,25
TRDI,032TD,-0.6,C,17.1,0,25
TRDI,032TD,-0.6,C,21.33333333,0,25
TRDI,032TD,-0.6,C,25.2,0,25
TRDI,032TD,-0.6,C,29.03333333,0,25
TRDI,032TD,-0.6,C,33.73333333,0,25
TRDI,032TD,-0.6,C,37.11666667,0,25
TRDI,032TD,-0.6,C,41.26666667,0,25
TRDI,032TD,-0.6,C,45.55,0,25
TRDI,032TD,-0.6,C,49.16666667,0,25
TRDI,032TD,-0.6,C,55.41666667,1,25
TRDI,032TD,-0.6,C,63.03333333,5,25
TRDI,032TD,-0.6,C,66.43333333,5,25
TRDI,032TD,-0.6,C,71.65,6,25
TRDI,032TD,-0.6,C,78.6,11,25
TRDI,032TD,-0.6,C,83.5,19,25
TRDI,032TD,-0.6,C,86.55,23,25
TRDI,032TD,-0.6,C,90.73333333,23,25
TRDI,032TD,-0.6,C,94.16666667,23,25
TRDI,032TD,-0.6,C,100.6833333,23,25
TRDI,032TD,-0.6,C,107.15,23,25
TRDI,032TD,-0.6,C,112.45,25,25
TRDI,032TD,-0.6,D,9.516666667,0,24
TRDI,032TD,-0.6,D,13.2,0,24
TRDI,032TD,-0.6,D,17.1,0,24
TRDI,032TD,-0.6,D,21.33333333,0,24
TRDI,032TD,-0.6,D,25.2,0,24
TRDI,032TD,-0.6,D,29.03333333,0,24
TRDI,032TD,-0.6,D,33.73333333,0,24
TRDI,032TD,-0.6,D,37.11666667,0,24
TRDI,032TD,-0.6,D,41.26666667,0,24
TRDI,032TD,-0.6,D,45.55,0,24
TRDI,032TD,-0.6,D,49.16666667,0,24
TRDI,032TD,-0.6,D,55.41666667,0,24
TRDI,032TD,-0.6,D,63.03333333,6,24
TRDI,032TD,-0.6,D,66.43333333,7,24
TRDI,032TD,-0.6,D,71.65,7,24
TRDI,032TD,-0.6,D,78.6,11,24
TRDI,032TD,-0.6,D,83.5,15,24
TRDI,032TD,-0.6,D,86.55,19,24
TRDI,032TD,-0.6,D,90.73333333,20,24
TRDI,032TD,-0.6,D,94.16666667,20,24
TRDI,032TD,-0.6,D,100.6833333,21,24
TRDI,032TD,-0.6,D,107.15,23,24
TRDI,032TD,-0.6,D,112.45,23,24
TRDI,032TD,-0.6,D,119.45,23,24
TRDI,032TD,-0.6,D,124.1666667,23,24
TRDI,032TD,-0.6,D,131,24,24
TRDI,032TD,-0.8,A,9.516666667,0,25
TRDI,032TD,-0.8,A,13.2,0,25
TRDI,032TD,-0.8,A,17.1,0,25
TRDI,032TD,-0.8,A,21.33333333,0,25
TRDI,032TD,-0.8,A,25.2,0,25
TRDI,032TD,-0.8,A,29.03333333,0,25
TRDI,032TD,-0.8,A,33.73333333,0,25
TRDI,032TD,-0.8,A,37.11666667,0,25
TRDI,032TD,-0.8,A,41.26666667,0,25
TRDI,032TD,-0.8,A,45.55,0,25
TRDI,032TD,-0.8,A,49.16666667,0,25
TRDI,032TD,-0.8,A,55.41666667,0,25
TRDI,032TD,-0.8,A,63.03333333,2,25
TRDI,032TD,-0.8,A,66.43333333,2,25
TRDI,032TD,-0.8,A,71.65,2,25
TRDI,032TD,-0.8,A,78.6,5,25
TRDI,032TD,-0.8,A,83.5,10,25
TRDI,032TD,-0.8,A,86.55,25,25
TRDI,032TD,-0.8,A,90.73333333,15,25
TRDI,032TD,-0.8,A,94.16666667,15,25
TRDI,032TD,-0.8,A,100.6833333,16,25
TRDI,032TD,-0.8,A,107.15,23,25
TRDI,032TD,-0.8,A,112.45,23,25
TRDI,032TD,-0.8,A,119.45,23,25
TRDI,032TD,-0.8,A,124.1666667,23,25
TRDI,032TD,-0.8,A,131,23,25
TRDI,032TD,-0.8,A,136.45,23,25
TRDI,032TD,-0.8,A,142.75,23,25
TRDI,032TD,-0.8,A,148.3833333,23,25
TRDI,032TD,-0.8,A,154.6666667,23,25
TRDI,032TD,-0.8,A,160.4166667,23,25
TRDI,032TD,-0.8,A,173.1666667,23,25
TRDI,032TD,-0.8,A,179.8833333,23,25
TRDI,032TD,-0.8,A,191.8,23,25
TRDI,032TD,-0.8,A,214.8666667,24,25
TRDI,032TD,-0.8,A,223.0333333,24,25
TRDI,032TD,-0.8,A,239.5833333,24,25
TRDI,032TD,-0.8,A,289,24,25
TRDI,032TD,-0.8,A,343.8166667,24,25
TRDI,032TD,-0.8,A,382.75,24,25
TRDI,032TD,-0.8,A,478.8833333,25,25
TRDI,032TD,-0.8,B,9.516666667,0,25
TRDI,032TD,-0.8,B,13.2,0,25
TRDI,032TD,-0.8,B,17.1,0,25
TRDI,032TD,-0.8,B,21.33333333,0,25
TRDI,032TD,-0.8,B,25.2,0,25
TRDI,032TD,-0.8,B,29.03333333,0,25
TRDI,032TD,-0.8,B,33.73333333,0,25
TRDI,032TD,-0.8,B,37.11666667,0,25
TRDI,032TD,-0.8,B,41.26666667,0,25
TRDI,032TD,-0.8,B,45.55,0,25
TRDI,032TD,-0.8,B,49.16666667,0,25
TRDI,032TD,-0.8,B,55.41666667,10,25
TRDI,032TD,-0.8,B,63.03333333,3,25
TRDI,032TD,-0.8,B,66.43333333,4,25
TRDI,032TD,-0.8,B,71.65,4,25
TRDI,032TD,-0.8,B,78.6,6,25
TRDI,032TD,-0.8,B,83.5,13,25
TRDI,032TD,-0.8,B,86.55,18,25
TRDI,032TD,-0.8,B,90.73333333,20,25
TRDI,032TD,-0.8,B,94.16666667,21,25
TRDI,032TD,-0.8,B,100.6833333,21,25
TRDI,032TD,-0.8,B,107.15,23,25
TRDI,032TD,-0.8,B,112.45,23,25
TRDI,032TD,-0.8,B,119.45,23,25
TRDI,032TD,-0.8,B,124.1666667,23,25
TRDI,032TD,-0.8,B,131,24,25
TRDI,032TD,-0.8,B,136.45,24,25
TRDI,032TD,-0.8,B,142.75,24,25
TRDI,032TD,-0.8,B,148.3833333,24,25
TRDI,032TD,-0.8,B,154.6666667,24,25
TRDI,032TD,-0.8,B,160.4166667,24,25
TRDI,032TD,-0.8,B,173.1666667,24,25
TRDI,032TD,-0.8,B,179.8833333,24,25
TRDI,032TD,-0.8,B,191.8,24,25
TRDI,032TD,-0.8,B,214.8666667,24,25
TRDI,032TD,-0.8,B,223.0333333,24,25
TRDI,032TD,-0.8,B,239.5833333,24,25
TRDI,032TD,-0.8,B,289,24,25
TRDI,032TD,-0.8,B,343.8166667,25,25
TRDI,032TD,-0.8,C,9.516666667,0,25
TRDI,032TD,-0.8,C,13.2,0,25
TRDI,032TD,-0.8,C,17.1,0,25
TRDI,032TD,-0.8,C,21.33333333,0,25
TRDI,032TD,-0.8,C,25.2,0,25
TRDI,032TD,-0.8,C,29.03333333,0,25
TRDI,032TD,-0.8,C,33.73333333,0,25
TRDI,032TD,-0.8,C,37.11666667,0,25
TRDI,032TD,-0.8,C,41.26666667,0,25
TRDI,032TD,-0.8,C,45.55,0,25
TRDI,032TD,-0.8,C,49.16666667,0,25
TRDI,032TD,-0.8,C,55.41666667,0,25
TRDI,032TD,-0.8,C,63.03333333,6,25
TRDI,032TD,-0.8,C,66.43333333,6,25
TRDI,032TD,-0.8,C,71.65,6,25
TRDI,032TD,-0.8,C,78.6,7,25
TRDI,032TD,-0.8,C,83.5,11,25
TRDI,032TD,-0.8,C,86.55,16,25
TRDI,032TD,-0.8,C,90.73333333,16,25
TRDI,032TD,-0.8,C,94.16666667,16,25
TRDI,032TD,-0.8,C,100.6833333,16,25
TRDI,032TD,-0.8,C,107.15,23,25
TRDI,032TD,-0.8,C,112.45,23,25
TRDI,032TD,-0.8,C,119.45,23,25
TRDI,032TD,-0.8,C,124.1666667,23,25
TRDI,032TD,-0.8,C,131,25,25
TRDI,032TD,-0.8,D,9.516666667,0,24
TRDI,032TD,-0.8,D,13.2,0,24
TRDI,032TD,-0.8,D,17.1,0,24
TRDI,032TD,-0.8,D,21.33333333,0,24
TRDI,032TD,-0.8,D,25.2,0,24
TRDI,032TD,-0.8,D,29.03333333,0,24
TRDI,032TD,-0.8,D,33.73333333,0,24
TRDI,032TD,-0.8,D,37.11666667,0,24
TRDI,032TD,-0.8,D,41.26666667,0,24
TRDI,032TD,-0.8,D,45.55,0,24
TRDI,032TD,-0.8,D,49.16666667,0,24
TRDI,032TD,-0.8,D,55.41666667,0,24
TRDI,032TD,-0.8,D,63.03333333,3,24
TRDI,032TD,-0.8,D,66.43333333,4,24
TRDI,032TD,-0.8,D,71.65,4,24
TRDI,032TD,-0.8,D,78.6,4,24
TRDI,032TD,-0.8,D,83.5,11,24
TRDI,032TD,-0.8,D,86.55,21,24
TRDI,032TD,-0.8,D,90.73333333,13,24
TRDI,032TD,-0.8,D,94.16666667,23,24
TRDI,032TD,-0.8,D,100.6833333,13,24
TRDI,032TD,-0.8,D,107.15,19,24
TRDI,032TD,-0.8,D,112.45,19,24
TRDI,032TD,-0.8,D,119.45,20,24
TRDI,032TD,-0.8,D,124.1666667,20,24
TRDI,032TD,-0.8,D,131,24,24
TRDI,032TD,0,A,9.516666667,0,25
TRDI,032TD,0,A,13.2,0,25
TRDI,032TD,0,A,17.1,0,25
TRDI,032TD,0,A,21.33333333,0,25
TRDI,032TD,0,A,25.2,0,25
TRDI,032TD,0,A,29.03333333,0,25
TRDI,032TD,0,A,33.73333333,3,25
TRDI,032TD,0,A,37.11666667,5,25
TRDI,032TD,0,A,41.26666667,8,25
TRDI,032TD,0,A,45.55,8,25
TRDI,032TD,0,A,49.16666667,9,25
TRDI,032TD,0,A,55.41666667,13,25
TRDI,032TD,0,A,63.03333333,21,25
TRDI,032TD,0,A,66.43333333,21,25
TRDI,032TD,0,A,71.65,21,25
TRDI,032TD,0,A,78.6,25,25
TRDI,032TD,0,B,9.516666667,0,25
TRDI,032TD,0,B,13.2,0,25
TRDI,032TD,0,B,17.1,0,25
TRDI,032TD,0,B,21.33333333,0,25
TRDI,032TD,0,B,25.2,0,25
TRDI,032TD,0,B,29.03333333,1,25
TRDI,032TD,0,B,33.73333333,5,25
TRDI,032TD,0,B,37.11666667,5,25
TRDI,032TD,0,B,41.26666667,11,25
TRDI,032TD,0,B,45.55,12,25
TRDI,032TD,0,B,49.16666667,12,25
TRDI,032TD,0,B,55.41666667,16,25
TRDI,032TD,0,B,63.03333333,21,25
TRDI,032TD,0,B,66.43333333,21,25
TRDI,032TD,0,B,71.65,22,25
TRDI,032TD,0,B,78.6,23,25
TRDI,032TD,0,B,83.5,25,25
TRDI,032TD,0,C,9.516666667,0,25
TRDI,032TD,0,C,13.2,0,25
TRDI,032TD,0,C,17.1,0,25
TRDI,032TD,0,C,21.33333333,0,25
TRDI,032TD,0,C,25.2,0,25
TRDI,032TD,0,C,29.03333333,0,25
TRDI,032TD,0,C,33.73333333,2,25
TRDI,032TD,0,C,37.11666667,5,25
TRDI,032TD,0,C,41.26666667,11,25
TRDI,032TD,0,C,45.55,12,25
TRDI,032TD,0,C,49.16666667,14,25
TRDI,032TD,0,C,55.41666667,18,25
TRDI,032TD,0,C,63.03333333,24,25
TRDI,032TD,0,C,66.43333333,24,25
TRDI,032TD,0,C,71.65,25,25
TRDI,032TD,0,D,9.516666667,0,25
TRDI,032TD,0,D,13.2,0,25
TRDI,032TD,0,D,17.1,0,25
TRDI,032TD,0,D,21.33333333,0,25
TRDI,032TD,0,D,25.2,0,25
TRDI,032TD,0,D,29.03333333,0,25
TRDI,032TD,0,D,33.73333333,6,25
TRDI,032TD,0,D,37.11666667,11,25
TRDI,032TD,0,D,41.26666667,14,25
TRDI,032TD,0,D,45.55,15,25
TRDI,032TD,0,D,49.16666667,16,25
TRDI,032TD,0,D,55.41666667,18,25
TRDI,032TD,0,D,63.03333333,20,25
TRDI,032TD,0,D,66.43333333,20,25
TRDI,032TD,0,D,71.65,21,25
TRDI,032TD,0,D,78.6,22,25
TRDI,032TD,0,D,83.5,22,25
TRDI,032TD,0,D,86.55,22,25
TRDI,032TD,0,D,90.73333333,23,25
TRDI,032TD,0,D,94.16666667,23,25
TRDI,032TD,0,D,100.6833333,23,25
TRDI,032TD,0,D,107.15,23,25
TRDI,032TD,0,D,112.45,23,25
TRDI,032TD,0,D,119.45,23,25
TRDI,032TD,0,D,124.1666667,23,25
TRDI,032TD,0,D,131,23,25
TRDI,032TD,0,D,136.45,23,25
TRDI,032TD,0,D,142.75,23,25
TRDI,032TD,0,D,148.3833333,23,25
TRDI,032TD,0,D,154.6666667,24,25
TRDI,032TD,0,D,160.4166667,24,25
TRDI,032TD,0,D,173.1666667,24,25
TRDI,032TD,0,D,179.8833333,24,25
TRDI,032TD,0,D,191.8,24,25
TRDI,032TD,0,D,214.8666667,25,25
TRDI,032TD,-1.6,A,9.516666667,0,25
TRDI,032TD,-1.6,A,13.2,0,25
TRDI,032TD,-1.6,A,17.1,0,25
TRDI,032TD,-1.6,A,21.33333333,0,25
TRDI,032TD,-1.6,A,25.2,0,25
TRDI,032TD,-1.6,A,29.03333333,0,25
TRDI,032TD,-1.6,A,33.73333333,0,25
TRDI,032TD,-1.6,A,37.11666667,0,25
TRDI,032TD,-1.6,A,41.26666667,0,25
TRDI,032TD,-1.6,A,45.55,0,25
TRDI,032TD,-1.6,A,49.16666667,0,25
TRDI,032TD,-1.6,A,55.41666667,0,25
TRDI,032TD,-1.6,A,63.03333333,0,25
TRDI,032TD,-1.6,A,66.43333333,0,25
TRDI,032TD,-1.6,A,71.65,0,25
TRDI,032TD,-1.6,A,78.6,0,25
TRDI,032TD,-1.6,A,83.5,0,25
TRDI,032TD,-1.6,A,86.55,0,25
TRDI,032TD,-1.6,A,90.73333333,0,25
TRDI,032TD,-1.6,A,94.16666667,0,25
TRDI,032TD,-1.6,A,100.6833333,0,25
TRDI,032TD,-1.6,A,107.15,2,25
TRDI,032TD,-1.6,A,112.45,3,25
TRDI,032TD,-1.6,A,119.45,3,25
TRDI,032TD,-1.6,A,124.1666667,3,25
TRDI,032TD,-1.6,A,131,5,25
TRDI,032TD,-1.6,A,136.45,5,25
TRDI,032TD,-1.6,A,142.75,5,25
TRDI,032TD,-1.6,A,148.3833333,5,25
TRDI,032TD,-1.6,A,154.6666667,5,25
TRDI,032TD,-1.6,A,160.4166667,5,25
TRDI,032TD,-1.6,A,173.1666667,5,25
TRDI,032TD,-1.6,A,179.8833333,16,25
TRDI,032TD,-1.6,A,191.8,6,25
TRDI,032TD,-1.6,A,214.8666667,8,25
TRDI,032TD,-1.6,A,223.0333333,9,25
TRDI,032TD,-1.6,A,239.5833333,11,25
TRDI,032TD,-1.6,A,289,13,25
TRDI,032TD,-1.6,A,343.8166667,17,25
TRDI,032TD,-1.6,B,9.516666667,0,25
TRDI,032TD,-1.6,B,13.2,0,25
TRDI,032TD,-1.6,B,17.1,0,25
TRDI,032TD,-1.6,B,21.33333333,0,25
TRDI,032TD,-1.6,B,25.2,0,25
TRDI,032TD,-1.6,B,29.03333333,0,25
TRDI,032TD,-1.6,B,33.73333333,0,25
TRDI,032TD,-1.6,B,37.11666667,0,25
TRDI,032TD,-1.6,B,41.26666667,0,25
TRDI,032TD,-1.6,B,45.55,0,25
TRDI,032TD,-1.6,B,49.16666667,0,25
TRDI,032TD,-1.6,B,55.41666667,0,25
TRDI,032TD,-1.6,B,63.03333333,0,25
TRDI,032TD,-1.6,B,66.43333333,0,25
TRDI,032TD,-1.6,B,71.65,0,25
TRDI,032TD,-1.6,B,78.6,0,25
TRDI,032TD,-1.6,B,83.5,0,25
TRDI,032TD,-1.6,B,86.55,0,25
TRDI,032TD,-1.6,B,90.73333333,0,25
TRDI,032TD,-1.6,B,94.16666667,0,25
TRDI,032TD,-1.6,B,100.6833333,0,25
TRDI,032TD,-1.6,B,107.15,0,25
TRDI,032TD,-1.6,B,112.45,0,25
TRDI,032TD,-1.6,B,119.45,0,25
TRDI,032TD,-1.6,B,124.1666667,0,25
TRDI,032TD,-1.6,B,131,1,25
TRDI,032TD,-1.6,B,136.45,1,25
TRDI,032TD,-1.6,B,142.75,1,25
TRDI,032TD,-1.6,B,148.3833333,1,25
TRDI,032TD,-1.6,B,154.6666667,1,25
TRDI,032TD,-1.6,B,160.4166667,1,25
TRDI,032TD,-1.6,B,173.1666667,1,25
TRDI,032TD,-1.6,B,179.8833333,2,25
TRDI,032TD,-1.6,B,191.8,5,25
TRDI,032TD,-1.6,B,214.8666667,8,25
TRDI,032TD,-1.6,B,223.0333333,11,25
TRDI,032TD,-1.6,B,239.5833333,11,25
TRDI,032TD,-1.6,B,289,12,25
TRDI,032TD,-1.6,B,343.8166667,14,25
TRDI,032TD,-1.6,B,382.75,15,25
TRDI,032TD,-1.6,B,478.8833333,16,25
TRDI,032TD,-1.6,B,555.7,17,25
TRDI,032TD,-1.6,C,9.516666667,0,25
TRDI,032TD,-1.6,C,13.2,0,25
TRDI,032TD,-1.6,C,17.1,0,25
TRDI,032TD,-1.6,C,21.33333333,0,25
TRDI,032TD,-1.6,C,25.2,0,25
TRDI,032TD,-1.6,C,29.03333333,0,25
TRDI,032TD,-1.6,C,33.73333333,0,25
TRDI,032TD,-1.6,C,37.11666667,0,25
TRDI,032TD,-1.6,C,41.26666667,0,25
TRDI,032TD,-1.6,C,45.55,0,25
TRDI,032TD,-1.6,C,49.16666667,0,25
TRDI,032TD,-1.6,C,55.41666667,0,25
TRDI,032TD,-1.6,C,63.03333333,0,25
TRDI,032TD,-1.6,C,66.43333333,0,25
TRDI,032TD,-1.6,C,71.65,0,25
TRDI,032TD,-1.6,C,78.6,0,25
TRDI,032TD,-1.6,C,83.5,0,25
TRDI,032TD,-1.6,C,86.55,0,25
TRDI,032TD,-1.6,C,90.73333333,0,25
TRDI,032TD,-1.6,C,94.16666667,0,25
TRDI,032TD,-1.6,C,100.6833333,0,25
TRDI,032TD,-1.6,C,107.15,0,25
TRDI,032TD,-1.6,C,112.45,1,25
TRDI,032TD,-1.6,C,119.45,1,25
TRDI,032TD,-1.6,C,124.1666667,1,25
TRDI,032TD,-1.6,C,131,3,25
TRDI,032TD,-1.6,C,136.45,3,25
TRDI,032TD,-1.6,C,142.75,3,25
TRDI,032TD,-1.6,C,148.3833333,3,25
TRDI,032TD,-1.6,C,154.6666667,4,25
TRDI,032TD,-1.6,C,160.4166667,4,25
TRDI,032TD,-1.6,C,173.1666667,5,25
TRDI,032TD,-1.6,C,179.8833333,5,25
TRDI,032TD,-1.6,C,191.8,7,25
TRDI,032TD,-1.6,C,214.8666667,8,25
TRDI,032TD,-1.6,C,223.0333333,8,25
TRDI,032TD,-1.6,C,239.5833333,9,25
TRDI,032TD,-1.6,C,289,12,25
TRDI,032TD,-1.6,C,343.8166667,13,25
TRDI,032TD,-1.6,C,382.75,16,25
TRDI,032TD,-1.6,C,478.8833333,17,25
TRDI,032TD,-1.6,C,555.7,18,25
TRDI,032TD,-1.6,C,672,20,25
TRDI,032TD,-1.6,D,9.516666667,0,25
TRDI,032TD,-1.6,D,13.2,0,25
TRDI,032TD,-1.6,D,17.1,0,25
TRDI,032TD,-1.6,D,21.33333333,0,25
TRDI,032TD,-1.6,D,25.2,0,25
TRDI,032TD,-1.6,D,29.03333333,0,25
TRDI,032TD,-1.6,D,33.73333333,0,25
TRDI,032TD,-1.6,D,37.11666667,0,25
TRDI,032TD,-1.6,D,41.26666667,0,25
TRDI,032TD,-1.6,D,45.55,0,25
TRDI,032TD,-1.6,D,49.16666667,0,25
TRDI,032TD,-1.6,D,55.41666667,0,25
TRDI,032TD,-1.6,D,63.03333333,0,25
TRDI,032TD,-1.6,D,66.43333333,0,25
TRDI,032TD,-1.6,D,71.65,0,25
TRDI,032TD,-1.6,D,78.6,0,25
TRDI,032TD,-1.6,D,83.5,0,25
TRDI,032TD,-1.6,D,86.55,0,25
TRDI,032TD,-1.6,D,90.73333333,0,25
TRDI,032TD,-1.6,D,94.16666667,0,25
TRDI,032TD,-1.6,D,100.6833333,0,25
TRDI,032TD,-1.6,D,107.15,0,25
TRDI,032TD,-1.6,D,112.45,0,25
TRDI,032TD,-1.6,D,119.45,0,25
TRDI,032TD,-1.6,D,124.1666667,0,25
TRDI,032TD,-1.6,D,131,2,25
TRDI,032TD,-1.6,D,136.45,2,25
TRDI,032TD,-1.6,D,142.75,2,25
TRDI,032TD,-1.6,D,148.3833333,2,25
TRDI,032TD,-1.6,D,154.6666667,3,25
TRDI,032TD,-1.6,D,160.4166667,3,25
TRDI,032TD,-1.6,D,173.1666667,3,25
TRDI,032TD,-1.6,D,179.8833333,4,25
TRDI,032TD,-1.6,D,191.8,6,25
TRDI,032TD,-1.6,D,214.8666667,9,25
TRDI,032TD,-1.6,D,223.0333333,11,25
TRDI,032TD,-1.6,D,239.5833333,11,25
TRDI,032TD,-1.6,D,289,13,25
TRDI,032TD,-1.6,D,343.8166667,13,25
TRDI,032TD,-1.6,D,382.75,14,25
TRDI,032TD,-1.6,D,478.8833333,15,25
