Grouping;Treatment;Dish;Time;G;PG
MOMO;-0.8;C;18.8;7;25
MOMO;-0.8;C;18.8;7;25
MOMO;-0.8;C;25.1;9;25
MOMO;-0.8;C;25.1;9;25
MOMO;-0.8;C;32.2;9;25
MOMO;-0.8;C;32.2;9;25
MOMO;-0.8;C;53.2;9;25
MOMO;-0.8;C;53.2;9;25
MOMO;-0.8;C;67.1;9;25
MOMO;-0.8;C;67.1;9;25
MOMO;-0.8;D;0;0;24
MOMO;-0.8;D;0;0;25
MOMO;-0.8;D;0.6;0;24
MOMO;-0.8;D;0.6;0;25
MOMO;-0.8;D;0.9;0;24
MOMO;-0.8;D;0.9;0;25
MOMO;-0.8;D;1;0;24
MOMO;-0.8;D;1;0;25
MOMO;-0.8;D;1.2;0;24
MOMO;-0.8;D;1.2;0;25
MOMO;-0.8;D;1.5;0;24
MOMO;-0.8;D;1.5;0;25
MOMO;-0.8;D;1.8;0;24
MOMO;-0.8;D;1.8;0;25
MOMO;-0.8;D;1.9;0;24
MOMO;-0.8;D;1.9;0;25
MOMO;-0.8;D;2.1;0;24
MOMO;-0.8;D;2.1;0;25
MOMO;-0.8;D;2.2;0;24
MOMO;-0.8;D;2.2;0;25
MOMO;-0.8;D;2.4;0;24
MOMO;-0.8;D;2.4;0;25
MOMO;-0.8;D;2.7;0;24
MOMO;-0.8;D;2.7;0;25
MOMO;-0.8;D;2.9;0;24
MOMO;-0.8;D;2.9;0;25
MOMO;-0.8;D;3;0;24
MOMO;-0.8;D;3;0;25
MOMO;-0.8;D;3.4;0;24
MOMO;-0.8;D;3.4;0;25
MOMO;-0.8;D;3.6;0;24
MOMO;-0.8;D;3.6;0;25
MOMO;-0.8;D;4;0;24
MOMO;-0.8;D;4;0;25
MOMO;-0.8;D;4.6;0;24
MOMO;-0.8;D;4.6;0;25
MOMO;-0.8;D;5;1;24
MOMO;-0.8;D;5;1;25
MOMO;-0.8;D;5.6;2;24
MOMO;-0.8;D;5.6;2;25
MOMO;-0.8;D;7.6;4;24
MOMO;-0.8;D;7.6;4;25
MOMO;-0.8;D;12.5;4;24
MOMO;-0.8;D;12.5;4;25
MOMO;-0.8;D;18.8;5;24
MOMO;-0.8;D;18.8;5;25
MOMO;-0.8;D;25.1;5;24
MOMO;-0.8;D;25.1;5;25
MOMO;-0.8;D;32.2;5;24
MOMO;-0.8;D;32.2;5;25
MOMO;-0.8;D;53.2;5;24
MOMO;-0.8;D;53.2;5;25
MOMO;-0.8;D;67.1;5;24
MOMO;-0.8;D;67.1;5;24
MOMO;-1;A;0;0;23
MOMO;-1;A;0;0;23
MOMO;-1;A;0.6;0;23
MOMO;-1;A;0.6;0;23
MOMO;-1;A;0.9;0;23
MOMO;-1;A;0.9;0;23
MOMO;-1;A;1;0;23
MOMO;-1;A;1;0;23
MOMO;-1;A;1.2;0;23
MOMO;-1;A;1.2;0;23
MOMO;-1;A;1.5;0;23
MOMO;-1;A;1.5;0;23
MOMO;-1;A;1.8;0;23
MOMO;-1;A;1.8;0;23
MOMO;-1;A;1.9;0;23
MOMO;-1;A;1.9;0;23
MOMO;-1;A;2.1;0;23
MOMO;-1;A;2.1;0;23
MOMO;-1;A;2.2;0;23
MOMO;-1;A;2.2;0;23
MOMO;-1;A;2.4;0;23
MOMO;-1;A;2.4;0;23
MOMO;-1;A;2.7;0;23
MOMO;-1;A;2.7;0;23
MOMO;-1;A;2.9;0;23
MOMO;-1;A;2.9;0;23
MOMO;-1;A;3;0;23
MOMO;-1;A;3;0;23
MOMO;-1;A;3.4;0;23
MOMO;-1;A;3.4;0;23
MOMO;-1;A;3.6;0;23
MOMO;-1;A;3.6;0;23
MOMO;-1;A;4;0;23
MOMO;-1;A;4;0;23
MOMO;-1;A;4.6;0;23
MOMO;-1;A;4.6;0;23
MOMO;-1;A;5;0;23
MOMO;-1;A;5;0;23
MOMO;-1;A;5.6;0;23
MOMO;-1;A;5.6;0;23
MOMO;-1;A;7.6;0;23
MOMO;-1;A;7.6;0;23
MOMO;-1;A;12.5;0;23
MOMO;-1;A;12.5;0;23
MOMO;-1;A;18.8;0;23
MOMO;-1;A;18.8;0;23
MOMO;-1;A;25.1;1;23
MOMO;-1;A;25.1;1;23
MOMO;-1;A;32.2;1;23
MOMO;-1;A;32.2;1;23
MOMO;-1;A;53.2;1;23
MOMO;-1;A;53.2;1;23
MOMO;-1;A;67.1;3;23
MOMO;-1;A;67.1;3;23
MOMO;-1;B;0;0;23
MOMO;-1;B;0;0;25
MOMO;-1;B;0.6;0;23
MOMO;-1;B;0.6;0;25
MOMO;-1;B;0.9;0;23
MOMO;-1;B;0.9;0;25
MOMO;-1;B;1;0;23
MOMO;-1;B;1;0;25
MOMO;-1;B;1.2;0;23
MOMO;-1;B;1.2;0;25
MOMO;-1;B;1.5;0;23
MOMO;-1;B;1.5;0;25
MOMO;-1;B;1.8;0;23
MOMO;-1;B;1.8;0;25
MOMO;-1;B;1.9;0;23
MOMO;-1;B;1.9;0;25
MOMO;-1;B;2.1;0;23
MOMO;-1;B;2.1;0;25
MOMO;-1;B;2.2;0;23
MOMO;-1;B;2.2;0;25
MOMO;-1;B;2.4;0;23
MOMO;-1;B;2.4;0;25
MOMO;-1;B;2.7;0;23
MOMO;-1;B;2.7;0;25
MOMO;-1;B;2.9;0;23
MOMO;-1;B;2.9;0;25
MOMO;-1;B;3;0;23
MOMO;-1;B;3;0;25
MOMO;-1;B;3.4;0;23
MOMO;-1;B;3.4;0;25
MOMO;-1;B;3.6;0;23
MOMO;-1;B;3.6;0;25
MOMO;-1;B;4;0;23
MOMO;-1;B;4;0;25
MOMO;-1;B;4.6;0;23
MOMO;-1;B;4.6;0;25
MOMO;-1;B;5;0;23
MOMO;-1;B;5;0;25
MOMO;-1;B;5.6;0;23
MOMO;-1;B;5.6;0;25
MOMO;-1;B;7.6;1;23
MOMO;-1;B;7.6;1;25
MOMO;-1;B;12.5;1;23
MOMO;-1;B;12.5;1;25
MOMO;-1;B;18.8;1;23
MOMO;-1;B;18.8;1;25
MOMO;-1;B;25.1;1;23
MOMO;-1;B;25.1;1;25
MOMO;-1;B;32.2;1;23
MOMO;-1;B;32.2;1;25
MOMO;-1;B;53.2;1;23
MOMO;-1;B;53.2;1;25
MOMO;-1;B;67.1;1;23
MOMO;-1;B;67.1;1;23
MOMO;-1;C;0;0;25
MOMO;-1;C;0;0;25
MOMO;-1;C;0.6;0;25
MOMO;-1;C;0.6;0;25
MOMO;-1;C;0.9;0;25
MOMO;-1;C;0.9;0;25
MOMO;-1;C;1;0;25
MOMO;-1;C;1;0;25
MOMO;-1;C;1.2;0;25
MOMO;-1;C;1.2;0;25
MOMO;-1;C;1.5;0;25
MOMO;-1;C;1.5;0;25
MOMO;-1;C;1.8;0;25
MOMO;-1;C;1.8;0;25
MOMO;-1;C;1.9;0;25
MOMO;-1;C;1.9;0;25
MOMO;-1;C;2.1;0;25
MOMO;-1;C;2.1;0;25
MOMO;-1;C;2.2;0;25
MOMO;-1;C;2.2;0;25
MOMO;-1;C;2.4;0;25
MOMO;-1;C;2.4;0;25
MOMO;-1;C;2.7;0;25
MOMO;-1;C;2.7;0;25
MOMO;-1;C;2.9;0;25
MOMO;-1;C;2.9;0;25
MOMO;-1;C;3;0;25
MOMO;-1;C;3;0;25
MOMO;-1;C;3.4;0;25
MOMO;-1;C;3.4;0;25
MOMO;-1;C;3.6;0;25
MOMO;-1;C;3.6;0;25
MOMO;-1;C;4;0;25
MOMO;-1;C;4;0;25
MOMO;-1;C;4.6;0;25
MOMO;-1;C;4.6;0;25
MOMO;-1;C;5;0;25
MOMO;-1;C;5;0;25
MOMO;-1;C;5.6;0;25
MOMO;-1;C;5.6;0;25
MOMO;-1;C;7.6;0;25
MOMO;-1;C;7.6;0;25
MOMO;-1;C;12.5;1;25
MOMO;-1;C;12.5;1;25
MOMO;-1;C;18.8;1;25
MOMO;-1;C;18.8;1;25
MOMO;-1;C;25.1;2;25
MOMO;-1;C;25.1;2;25
MOMO;-1;C;32.2;2;25
MOMO;-1;C;32.2;2;25
MOMO;-1;C;53.2;2;25
MOMO;-1;C;53.2;2;25
MOMO;-1;C;67.1;2;25
MOMO;-1;C;67.1;2;25
MOMO;-1;D;0;0;25
MOMO;-1;D;0;0;25
MOMO;-1;D;0.6;0;25
MOMO;-1;D;0.6;0;25
MOMO;-1;D;0.9;0;25
MOMO;-1;D;0.9;0;25
MOMO;-1;D;1;0;25
MOMO;-1;D;1;0;25
MOMO;-1;D;1.2;0;25
MOMO;-1;D;1.2;0;25
MOMO;-1;D;1.5;0;25
MOMO;-1;D;1.5;0;25
MOMO;-1;D;1.8;0;25
MOMO;-1;D;1.8;0;25
MOMO;-1;D;1.9;0;25
MOMO;-1;D;1.9;0;25
MOMO;-1;D;2.1;0;25
MOMO;-1;D;2.1;0;25
MOMO;-1;D;2.2;0;25
MOMO;-1;D;2.2;0;25
MOMO;-1;D;2.4;0;25
MOMO;-1;D;2.4;0;25
MOMO;-1;D;2.7;0;25
MOMO;-1;D;2.7;0;25
MOMO;-1;D;2.9;0;25
MOMO;-1;D;2.9;0;25
MOMO;-1;D;3;0;25
MOMO;-1;D;3;0;25
MOMO;-1;D;3.4;0;25
MOMO;-1;D;3.4;0;25
MOMO;-1;D;3.6;0;25
MOMO;-1;D;3.6;0;25
MOMO;-1;D;4;0;25
MOMO;-1;D;4;0;25
MOMO;-1;D;4.6;0;25
MOMO;-1;D;4.6;0;25
MOMO;-1;D;5;0;25
MOMO;-1;D;5;0;25
MOMO;-1;D;5.6;0;25
MOMO;-1;D;5.6;0;25
MOMO;-1;D;7.6;0;25
MOMO;-1;D;7.6;0;25
MOMO;-1;D;12.5;4;25
MOMO;-1;D;12.5;4;25
MOMO;-1;D;18.8;4;25
MOMO;-1;D;18.8;4;25
MOMO;-1;D;25.1;5;25
MOMO;-1;D;25.1;5;25
MOMO;-1;D;32.2;5;25
MOMO;-1;D;32.2;5;25
MOMO;-1;D;53.2;5;25
MOMO;-1;D;53.2;5;25
MOMO;-1;D;67.1;6;25
MOMO;-1;D;67.1;6;25
NIDA;0;A;0;0;25
NIDA;0;A;0.1;0;25
NIDA;0;A;0.2;0;25
NIDA;0;A;0.4;0;25
NIDA;0;A;0.6;0;25
NIDA;0;A;0.8;0;25
NIDA;0;A;0.9;0;25
NIDA;0;A;1.1;0;25
NIDA;0;A;1.3;0;25
NIDA;0;A;1.4;0;25
NIDA;0;A;1.7;0;25
NIDA;0;A;2;0;25
NIDA;0;A;2.1;0;25
NIDA;0;A;2.4;0;25
NIDA;0;A;2.7;0;25
NIDA;0;A;2.9;0;25
NIDA;0;A;3;0;25
NIDA;0;A;3.1;0;25
NIDA;0;A;3.3;0;25
NIDA;0;A;3.6;2;25
NIDA;0;A;3.8;2;25
NIDA;0;A;4;2;25
NIDA;0;A;4.4;5;25
NIDA;0;A;4.6;5;25
NIDA;0;A;4.8;5;25
NIDA;0;A;5.4;7;25
NIDA;0;A;5.8;7;25
NIDA;0;A;6.6;8;25
NIDA;0;A;6.9;9;25
NIDA;0;B;0;0;25
NIDA;0;B;0.1;0;25
NIDA;0;B;0.2;0;25
NIDA;0;B;0.4;0;25
NIDA;0;B;0.6;0;25
NIDA;0;B;0.8;0;25
NIDA;0;B;0.9;0;25
NIDA;0;B;1.1;0;25
NIDA;0;B;1.3;0;25
NIDA;0;B;1.4;0;25
NIDA;0;B;1.7;0;25
NIDA;0;B;2;0;25
NIDA;0;B;2.1;0;25
NIDA;0;B;2.4;0;25
NIDA;0;B;2.7;1;25
NIDA;0;B;2.9;1;25
NIDA;0;B;3;2;25
NIDA;0;B;3.1;2;25
NIDA;0;B;3.3;2;25
NIDA;0;B;3.6;6;25
NIDA;0;B;3.8;6;25
NIDA;0;B;4;8;25
NIDA;0;B;4.4;10;25
NIDA;0;B;4.6;10;25
NIDA;0;B;4.8;10;25
NIDA;0;B;5.4;12;25
NIDA;0;B;5.8;12;25
NIDA;0;B;6.6;14;25
NIDA;0;B;6.9;14;25
NIDA;0;B;8.7;14;25
NIDA;0;B;13.6;14;25
NIDA;0;B;19.8;14;25
NIDA;0;B;26.1;15;25
NIDA;0;C;0;0;25
NIDA;0;C;0.1;0;25
NIDA;0;C;0.2;0;25
NIDA;0;C;0.4;0;25
NIDA;0;C;0.6;0;25
NIDA;0;C;0.8;0;25
NIDA;0;C;0.9;0;25
NIDA;0;C;1.1;0;25
NIDA;0;C;1.3;0;25
NIDA;0;C;1.4;0;25
NIDA;0;C;1.7;0;25
NIDA;0;C;2;0;25
NIDA;0;C;2.1;0;25
NIDA;0;C;2.4;0;25
NIDA;0;C;2.7;1;25
NIDA;0;C;2.9;1;25
NIDA;0;C;3;1;25
NIDA;0;C;3.1;1;25
NIDA;0;C;3.3;1;25
NIDA;0;C;3.6;6;25
NIDA;0;C;3.8;6;25
NIDA;0;C;4;6;25
NIDA;0;C;4.4;6;25
NIDA;0;C;4.6;6;25
NIDA;0;C;4.8;7;25
NIDA;0;C;5.4;9;25
NIDA;0;C;5.8;9;25
NIDA;0;C;6.6;10;25
NIDA;0;C;6.9;10;25
NIDA;0;C;8.7;10;25
NIDA;0;C;13.6;11;25
NIDA;0;D;0;0;25
NIDA;0;D;0.1;0;25
NIDA;0;D;0.2;0;25
NIDA;0;D;0.4;0;25
NIDA;0;D;0.6;0;25
NIDA;0;D;0.8;0;25
NIDA;0;D;0.9;0;25
NIDA;0;D;1.1;0;25
NIDA;0;D;1.3;0;25
NIDA;0;D;1.4;0;25
NIDA;0;D;1.7;0;25
NIDA;0;D;2;0;25
NIDA;0;D;2.1;0;25
NIDA;0;D;2.4;0;25
NIDA;0;D;2.7;1;25
NIDA;0;D;2.9;1;25
NIDA;0;D;3;1;25
NIDA;0;D;3.1;1;25
NIDA;0;D;3.3;3;25
NIDA;0;D;3.6;7;25
NIDA;0;D;3.8;7;25
NIDA;0;D;4;8;25
NIDA;0;D;4.4;11;25
NIDA;-0.1;A;0;0;25
NIDA;-0.1;A;0.1;0;25
NIDA;-0.1;A;0.2;0;25
NIDA;-0.1;A;0.4;0;25
NIDA;-0.1;A;0.6;0;25
NIDA;-0.1;A;0.8;0;25
NIDA;-0.1;A;0.9;0;25
NIDA;-0.1;A;1.1;0;25
NIDA;-0.1;A;1.3;0;25
NIDA;-0.1;A;1.4;0;25
NIDA;-0.1;A;1.7;0;25
NIDA;-0.1;A;2;0;25
NIDA;-0.1;A;2.1;0;25
NIDA;-0.1;A;2.4;0;25
NIDA;-0.1;A;2.7;1;25
NIDA;-0.1;A;2.9;1;25
NIDA;-0.1;A;3;1;25
NIDA;-0.1;A;3.1;1;25
NIDA;-0.1;A;3.3;4;25
NIDA;-0.1;A;3.6;14;25
NIDA;-0.1;A;3.8;14;25
NIDA;-0.1;A;4;14;25
NIDA;-0.1;A;4.4;15;25
NIDA;-0.1;A;4.6;15;25
NIDA;-0.1;A;4.8;15;25
NIDA;-0.1;A;5.4;16;25
NIDA;-0.1;A;5.8;17;25
NIDA;-0.1;B;0;0;25
NIDA;-0.1;B;0.1;0;25
NIDA;-0.1;B;0.2;0;25
NIDA;-0.1;B;0.4;0;25
NIDA;-0.1;B;0.6;0;25
NIDA;-0.1;B;0.8;0;25
NIDA;-0.1;B;0.9;0;25
NIDA;-0.1;B;1.1;0;25
NIDA;-0.1;B;1.3;0;25
NIDA;-0.1;B;1.4;0;25
NIDA;-0.1;B;1.7;0;25
NIDA;-0.1;B;2;0;25
NIDA;-0.1;B;2.1;0;25
NIDA;-0.1;B;2.4;0;25
NIDA;-0.1;B;2.7;2;25
NIDA;-0.1;B;2.9;2;25
NIDA;-0.1;B;3;3;25
NIDA;-0.1;B;3.1;3;25
NIDA;-0.1;B;3.3;4;25
NIDA;-0.1;B;3.6;14;25
NIDA;-0.1;B;3.8;15;25
NIDA;-0.1;B;4;16;25
NIDA;-0.1;B;4.4;20;25
NIDA;-0.1;B;4.6;20;25
NIDA;-0.1;B;4.8;20;25
NIDA;-0.1;B;5.4;21;25
NIDA;-0.1;B;5.8;21;25
NIDA;-0.1;B;6.6;22;25
NIDA;-0.1;B;6.9;22;25
NIDA;-0.1;B;8.7;23;25
NIDA;-0.1;C;0;0;25
NIDA;-0.1;C;0.1;0;25
NIDA;-0.1;C;0.2;0;25
NIDA;-0.1;C;0.4;0;25
NIDA;-0.1;C;0.6;0;25
NIDA;-0.1;C;0.8;0;25
NIDA;-0.1;C;0.9;0;25
NIDA;-0.1;C;1.1;0;25
NIDA;-0.1;C;1.3;0;25
NIDA;-0.1;C;1.4;0;25
NIDA;-0.1;C;1.7;0;25
NIDA;-0.1;C;2;0;25
NIDA;-0.1;C;2.1;0;25
NIDA;-0.1;C;2.4;0;25
NIDA;-0.1;C;2.7;2;25
NIDA;-0.1;C;2.9;2;25
NIDA;-0.1;C;3;2;25
NIDA;-0.1;C;3.1;2;25
NIDA;-0.1;C;3.3;3;25
NIDA;-0.1;C;3.6;15;25
NIDA;-0.1;C;3.8;17;25
NIDA;-0.1;C;4;17;25
NIDA;-0.1;C;4.4;18;25
NIDA;-0.1;C;4.6;18;25
NIDA;-0.1;C;4.8;18;25
NIDA;-0.1;C;5.4;20;25
NIDA;-0.1;D;0;0;25
NIDA;-0.1;D;0.1;0;25
NIDA;-0.1;D;0.2;0;25
NIDA;-0.1;D;0.4;0;25
NIDA;-0.1;D;0.6;0;25
NIDA;-0.1;D;0.8;0;25
NIDA;-0.1;D;0.9;0;25
NIDA;-0.1;D;1.1;0;25
NIDA;-0.1;D;1.3;0;25
NIDA;-0.1;D;1.4;0;25
NIDA;-0.1;D;1.7;0;25
NIDA;-0.1;D;2;0;25
NIDA;-0.1;D;2.1;0;25
NIDA;-0.1;D;2.4;0;25
NIDA;-0.1;D;2.7;0;25
NIDA;-0.1;D;2.9;0;25
NIDA;-0.1;D;3;0;25
NIDA;-0.1;D;3.1;0;25
NIDA;-0.1;D;3.3;2;25
NIDA;-0.1;D;3.6;13;25
NIDA;-0.1;D;3.8;13;25
NIDA;-0.1;D;4;16;25
NIDA;-0.1;D;4.4;17;25
NIDA;-0.1;D;4.6;17;25
NIDA;-0.1;D;4.8;17;25
NIDA;-0.1;D;5.4;17;25
NIDA;-0.1;D;5.8;17;25
NIDA;-0.1;D;6.6;17;25
NIDA;-0.1;D;6.9;17;25
NIDA;-0.1;D;8.7;17;25
NIDA;-0.1;D;13.6;17;25
NIDA;-0.1;D;19.8;17;25
NIDA;-0.1;D;26.1;18;25
NIDA;-0.2;A;0;0;25
NIDA;-0.2;A;0.1;0;25
NIDA;-0.2;A;0.2;0;25
NIDA;-0.2;A;0.4;0;25
NIDA;-0.2;A;0.6;0;25
NIDA;-0.2;A;0.8;0;25
NIDA;-0.2;A;0.9;0;25
NIDA;-0.2;A;1.1;0;25
NIDA;-0.2;A;1.3;0;25
NIDA;-0.2;A;1.4;0;25
NIDA;-0.2;A;1.7;0;25
NIDA;-0.2;A;2;0;25
NIDA;-0.2;A;2.1;0;25
NIDA;-0.2;A;2.4;0;25
NIDA;-0.2;A;2.7;0;25
NIDA;-0.2;A;2.9;0;25
NIDA;-0.2;A;3;1;25
NIDA;-0.2;A;3.1;1;25
NIDA;-0.2;A;3.3;2;25
NIDA;-0.2;A;3.6;14;25
NIDA;-0.2;A;3.8;15;25
NIDA;-0.2;A;4;18;25
NIDA;-0.2;A;4.4;19;25
NIDA;-0.2;B;0;0;25
NIDA;-0.2;B;0.1;0;25
NIDA;-0.2;B;0.2;0;25
NIDA;-0.2;B;0.4;0;25
NIDA;-0.2;B;0.6;0;25
NIDA;-0.2;B;0.8;0;25
NIDA;-0.2;B;0.9;0;25
NIDA;-0.2;B;1.1;0;25
NIDA;-0.2;B;1.3;0;25
NIDA;-0.2;B;1.4;0;25
NIDA;-0.2;B;1.7;0;25
NIDA;-0.2;B;2;0;25
NIDA;-0.2;B;2.1;0;25
NIDA;-0.2;B;2.4;0;25
NIDA;-0.2;B;2.7;0;25
NIDA;-0.2;B;2.9;0;25
NIDA;-0.2;B;3;0;25
NIDA;-0.2;B;3.1;1;25
NIDA;-0.2;B;3.3;2;25
NIDA;-0.2;B;3.6;12;25
NIDA;-0.2;B;3.8;12;25
NIDA;-0.2;B;4;13;25
NIDA;-0.2;B;4.4;16;25
NIDA;-0.2;B;4.6;16;25
NIDA;-0.2;B;4.8;16;25
NIDA;-0.2;B;5.4;17;25
NIDA;-0.2;C;0;0;25
NIDA;-0.2;C;0.1;0;25
NIDA;-0.2;C;0.2;0;25
NIDA;-0.2;C;0.4;0;25
NIDA;-0.2;C;0.6;0;25
NIDA;-0.2;C;0.8;0;25
NIDA;-0.2;C;0.9;0;25
NIDA;-0.2;C;1.1;0;25
NIDA;-0.2;C;1.3;0;25
NIDA;-0.2;C;1.4;0;25
NIDA;-0.2;C;1.7;0;25
NIDA;-0.2;C;2;0;25
NIDA;-0.2;C;2.1;0;25
NIDA;-0.2;C;2.4;0;25
NIDA;-0.2;C;2.7;0;25
NIDA;-0.2;C;2.9;0;25
NIDA;-0.2;C;3;0;25
NIDA;-0.2;C;3.1;0;25
NIDA;-0.2;C;3.3;2;25
NIDA;-0.2;C;3.6;16;25
NIDA;-0.2;C;3.8;16;25
NIDA;-0.2;C;4;18;25
NIDA;-0.2;C;4.4;19;25
NIDA;-0.2;C;4.6;20;25
NIDA;-0.2;C;4.8;20;25
NIDA;-0.2;C;5.4;21;25
NIDA;-0.2;C;5.8;21;25
NIDA;-0.2;C;6.6;21;25
NIDA;-0.2;C;6.9;21;25
NIDA;-0.2;C;8.7;21;25
NIDA;-0.2;C;13.6;22;25
NIDA;-0.2;D;0;0;25
NIDA;-0.2;D;0.1;0;25
NIDA;-0.2;D;0.2;0;25
NIDA;-0.2;D;0.4;0;25
NIDA;-0.2;D;0.6;0;25
NIDA;-0.2;D;0.8;0;25
NIDA;-0.2;D;0.9;0;25
NIDA;-0.2;D;1.1;0;25
NIDA;-0.2;D;1.3;0;25
NIDA;-0.2;D;1.4;0;25
NIDA;-0.2;D;1.7;0;25
NIDA;-0.2;D;2;0;25
NIDA;-0.2;D;2.1;0;25
NIDA;-0.2;D;2.4;0;25
NIDA;-0.2;D;2.7;0;25
NIDA;-0.2;D;2.9;0;25
NIDA;-0.2;D;3;0;25
NIDA;-0.2;D;3.1;0;25
NIDA;-0.2;D;3.3;2;25
NIDA;-0.2;D;3.6;16;25
NIDA;-0.2;D;3.8;16;25
NIDA;-0.2;D;4;18;25
NIDA;-0.2;D;4.4;22;25
NIDA;-0.3;A;0;0;25
NIDA;-0.3;A;0.1;0;25
NIDA;-0.3;A;0.2;0;25
NIDA;-0.3;A;0.4;0;25
NIDA;-0.3;A;0.6;0;25
NIDA;-0.3;A;0.8;0;25
NIDA;-0.3;A;0.9;0;25
NIDA;-0.3;A;1.1;0;25
NIDA;-0.3;A;1.3;0;25
NIDA;-0.3;A;1.4;0;25
NIDA;-0.3;A;1.7;0;25
NIDA;-0.3;A;2;0;25
NIDA;-0.3;A;2.1;0;25
NIDA;-0.3;A;2.4;0;25
NIDA;-0.3;A;2.7;0;25
NIDA;-0.3;A;2.9;0;25
NIDA;-0.3;A;3;0;25
NIDA;-0.3;A;3.1;0;25
NIDA;-0.3;A;3.3;0;25
NIDA;-0.3;A;3.6;13;25
NIDA;-0.3;A;3.8;13;25
NIDA;-0.3;A;4;16;25
NIDA;-0.3;A;4.4;21;25
NIDA;-0.3;A;4.6;22;25
NIDA;-0.3;A;4.8;22;25
NIDA;-0.3;A;5.4;22;25
NIDA;-0.3;A;5.8;22;25
NIDA;-0.3;A;6.6;24;25
NIDA;-0.3;B;0;0;25
NIDA;-0.3;B;0.1;0;25
NIDA;-0.3;B;0.2;0;25
NIDA;-0.3;B;0.4;0;25
NIDA;-0.3;B;0.6;0;25
NIDA;-0.3;B;0.8;0;25
NIDA;-0.3;B;0.9;0;25
NIDA;-0.3;B;1.1;0;25
NIDA;-0.3;B;1.3;0;25
NIDA;-0.3;B;1.4;0;25
NIDA;-0.3;B;1.7;0;25
NIDA;-0.3;B;2;0;25
NIDA;-0.3;B;2.1;0;25
NIDA;-0.3;B;2.4;0;25
NIDA;-0.3;B;2.7;0;25
NIDA;-0.3;B;2.9;0;25
NIDA;-0.3;B;3;0;25
NIDA;-0.3;B;3.1;0;25
NIDA;-0.3;B;3.3;0;25
NIDA;-0.3;B;3.6;7;25
NIDA;-0.3;B;3.8;7;25
NIDA;-0.3;B;4;10;25
NIDA;-0.3;B;4.4;14;25
NIDA;-0.3;B;4.6;16;25
NIDA;-0.3;B;4.8;16;25
NIDA;-0.3;B;5.4;18;25
NIDA;-0.3;B;5.8;19;25
NIDA;-0.3;B;6.6;20;25
NIDA;-0.3;C;0;0;25
NIDA;-0.3;C;0.1;0;25
NIDA;-0.3;C;0.2;0;25
NIDA;-0.3;C;0.4;0;25
NIDA;-0.3;C;0.6;0;25
NIDA;-0.3;C;0.8;0;25
NIDA;-0.3;C;0.9;0;25
NIDA;-0.3;C;1.1;0;25
NIDA;-0.3;C;1.3;0;25
NIDA;-0.3;C;1.4;0;25
NIDA;-0.3;C;1.7;0;25
NIDA;-0.3;C;2;0;25
NIDA;-0.3;C;2.1;0;25
NIDA;-0.3;C;2.4;0;25
NIDA;-0.3;C;2.7;0;25
NIDA;-0.3;C;2.9;0;25
NIDA;-0.3;C;3;0;25
NIDA;-0.3;C;3.1;0;25
NIDA;-0.3;C;3.3;0;25
NIDA;-0.3;C;3.6;4;25
NIDA;-0.3;C;3.8;4;25
NIDA;-0.3;C;4;11;25
NIDA;-0.3;C;4.4;14;25
NIDA;-0.3;C;4.6;14;25
NIDA;-0.3;C;4.8;14;25
NIDA;-0.3;C;5.4;17;25
NIDA;-0.3;C;5.8;17;25
NIDA;-0.3;C;6.6;18;25
NIDA;-0.3;D;0;0;25
NIDA;-0.3;D;0.1;0;25
NIDA;-0.3;D;0.2;0;25
NIDA;-0.3;D;0.4;0;25
NIDA;-0.3;D;0.6;0;25
NIDA;-0.3;D;0.8;0;25
NIDA;-0.3;D;0.9;0;25
NIDA;-0.3;D;1.1;0;25
NIDA;-0.3;D;1.3;0;25
NIDA;-0.3;D;1.4;0;25
NIDA;-0.3;D;1.7;0;25
NIDA;-0.3;D;2;0;25
NIDA;-0.3;D;2.1;0;25
NIDA;-0.3;D;2.4;0;25
NIDA;-0.3;D;2.7;0;25
NIDA;-0.3;D;2.9;0;25
NIDA;-0.3;D;3;0;25
NIDA;-0.3;D;3.1;0;25
NIDA;-0.3;D;3.3;0;25
NIDA;-0.3;D;3.6;7;25
NIDA;-0.3;D;3.8;7;25
NIDA;-0.3;D;4;12;25
NIDA;-0.3;D;4.4;12;25
NIDA;-0.3;D;4.6;14;25
NIDA;-0.3;D;4.8;15;25
NIDA;-0.3;D;5.4;16;25
NIDA;-0.3;D;5.8;16;25
NIDA;-0.3;D;6.6;17;25
NIDA;-0.4;A;0;0;25
NIDA;-0.4;A;0.1;0;25
NIDA;-0.4;A;0.2;0;25
NIDA;-0.4;A;0.4;0;25
NIDA;-0.4;A;0.6;0;25
NIDA;-0.4;A;0.8;0;25
NIDA;-0.4;A;0.9;0;25
NIDA;-0.4;A;1.1;0;25
NIDA;-0.4;A;1.3;0;25
NIDA;-0.4;A;1.4;0;25
NIDA;-0.4;A;1.7;0;25
NIDA;-0.4;A;2;0;25
NIDA;-0.4;A;2.1;0;25
NIDA;-0.4;A;2.4;0;25
NIDA;-0.4;A;2.7;0;25
NIDA;-0.4;A;2.9;0;25
NIDA;-0.4;A;3;0;25
NIDA;-0.4;A;3.1;0;25
NIDA;-0.4;A;3.3;0;25
NIDA;-0.4;A;3.6;0;25
NIDA;-0.4;A;3.8;0;25
NIDA;-0.4;A;4;1;25
