Dish,Population,Temperature,Time,Germinated,Germinable
B3,TE,17.5,2,0,25
B3,TE,17.5,3,0,25
B3,TE,17.5,4,0,25
B3,TE,17.5,5,0,25
B3,TE,17.5,6,0,25
B3,TE,17.5,7,4,25
B3,TE,17.5,8,6,25
B3,TE,17.5,9,6,25
B3,TE,17.5,10,7,25
B3,TE,17.5,11,7,25
B3,TE,17.5,12,9,25
B3,TE,17.5,13,9,25
B3,TE,17.5,14,13,25
B3,TE,17.5,15,13,25
B3,TE,17.5,16,13,25
B3,TE,17.5,17,13,25
B3,TE,17.5,18,13,25
B3,TE,17.5,19,13,25
B3,TE,17.5,20,13,25
B3,TE,17.5,21,14,25
B3,TE,17.5,22,14,25
B3,TE,17.5,23,14,25
B3,TE,17.5,24,14,25
B3,TE,17.5,25,15,25
B3,TE,17.5,26,16,25
B3,TE,17.5,27,16,25
B3,TE,17.5,28,16,25
B3,TE,17.5,29,16,25
B3,TE,17.5,30,16,25
B3,TE,17.5,31,16,25
B3,TE,17.5,32,16,25
B3,TE,17.5,33,16,25
B3,TE,17.5,34,16,25
B3,TE,17.5,35,16,25
B3,TE,17.5,36,16,25
B3,TE,17.5,37,16,25
B3,TE,17.5,38,16,25
B3,TE,17.5,39,16,25
B3,TE,17.5,40,16,25
B3,TE,17.5,41,16,25
B3,TE,17.5,42,16,25
B4,TE,16.3,1,0,25
B4,TE,16.3,2,0,25
B4,TE,16.3,3,0,25
B4,TE,16.3,4,0,25
B4,TE,16.3,5,0,25
B4,TE,16.3,6,0,25
B4,TE,16.3,7,0,25
B4,TE,16.3,8,3,25
B4,TE,16.3,9,7,25
B4,TE,16.3,10,13,25
B4,TE,16.3,11,14,25
B4,TE,16.3,12,14,25
B4,TE,16.3,13,14,25
B4,TE,16.3,14,15,25
B4,TE,16.3,15,15,25
B4,TE,16.3,16,15,25
B4,TE,16.3,17,15,25
B4,TE,16.3,18,15,25
B4,TE,16.3,19,15,25
B4,TE,16.3,20,15,25
B4,TE,16.3,21,16,25
B4,TE,16.3,22,16,25
B4,TE,16.3,23,16,25
B4,TE,16.3,24,16,25
B4,TE,16.3,25,16,25
B4,TE,16.3,26,17,25
B4,TE,16.3,27,17,25
B4,TE,16.3,28,17,25
B4,TE,16.3,29,17,25
B4,TE,16.3,30,17,25
B4,TE,16.3,31,17,25
B4,TE,16.3,32,17,25
B4,TE,16.3,33,17,25
B4,TE,16.3,34,17,25
B4,TE,16.3,35,17,25
B4,TE,16.3,36,17,25
B4,TE,16.3,37,17,25
B4,TE,16.3,38,17,25
B4,TE,16.3,39,17,25
B4,TE,16.3,40,17,25
B4,TE,16.3,41,17,25
B4,TE,16.3,42,17,25
B40,ML,20,1,0,25
B40,ML,20,2,0,25
B40,ML,20,3,0,25
B40,ML,20,4,0,25
B40,ML,20,5,0,25
B40,ML,20,6,6,25
B40,ML,20,7,18,25
B40,ML,20,8,23,25
B40,ML,20,9,24,25
B40,ML,20,10,24,25
B40,ML,20,11,24,25
B40,ML,20,12,24,25
B40,ML,20,13,24,25
B40,ML,20,14,24,25
B40,ML,20,15,24,25
B40,ML,20,16,24,25
B40,ML,20,17,24,25
B40,ML,20,18,24,25
B40,ML,20,19,24,25
B40,ML,20,20,24,25
B40,ML,20,21,24,25
B40,ML,20,22,24,25
B40,ML,20,23,24,25
B40,ML,20,24,24,25
B40,ML,20,25,25,25
B40,ML,20,26,25,25
B40,ML,20,27,25,25
B40,ML,20,28,25,25
B40,ML,20,29,25,25
B40,ML,20,30,25,25
B40,ML,20,31,25,25
B40,ML,20,32,25,25
B40,ML,20,33,25,25
B40,ML,20,34,25,25
B40,ML,20,35,25,25
B40,ML,20,36,25,25
B40,ML,20,37,25,25
B40,ML,20,38,25,25
B40,ML,20,39,25,25
B40,ML,20,40,25,25
B40,ML,20,41,25,25
B40,ML,20,42,25,25
B41,ML,18.8,1,0,22
B41,ML,18.8,2,0,22
B41,ML,18.8,3,0,22
B41,ML,18.8,4,0,22
B41,ML,18.8,5,0,22
B41,ML,18.8,6,4,22
B41,ML,18.8,7,17,22
B41,ML,18.8,8,20,22
B41,ML,18.8,9,21,22
B41,ML,18.8,10,21,22
B41,ML,18.8,11,22,22
B41,ML,18.8,12,22,22
B41,ML,18.8,13,22,22
B41,ML,18.8,14,22,22
B41,ML,18.8,15,22,22
B41,ML,18.8,16,22,22
B41,ML,18.8,17,22,22
B41,ML,18.8,18,22,22
B41,ML,18.8,19,22,22
B41,ML,18.8,20,22,22
B41,ML,18.8,21,22,22
B41,ML,18.8,22,22,22
B41,ML,18.8,23,22,22
B41,ML,18.8,24,22,22
B41,ML,18.8,25,22,22
B41,ML,18.8,26,22,22
B41,ML,18.8,27,22,22
B41,ML,18.8,28,22,22
B41,ML,18.8,29,22,22
B41,ML,18.8,30,22,22
B41,ML,18.8,31,22,22
B41,ML,18.8,32,22,22
B41,ML,18.8,33,22,22
B41,ML,18.8,34,22,22
B41,ML,18.8,35,22,22
B41,ML,18.8,36,22,22
B41,ML,18.8,37,22,22
B41,ML,18.8,38,22,22
B41,ML,18.8,39,22,22
B41,ML,18.8,40,22,22
B41,ML,18.8,41,22,22
B41,ML,18.8,42,22,22
B42,ML,17.5,1,0,22
B42,ML,17.5,2,0,22
B42,ML,17.5,3,0,22
B42,ML,17.5,4,0,22
B42,ML,17.5,5,0,22
B42,ML,17.5,6,0,22
B42,ML,17.5,7,12,22
B42,ML,17.5,8,17,22
B42,ML,17.5,9,21,22
B42,ML,17.5,10,21,22
B42,ML,17.5,11,21,22
B42,ML,17.5,12,22,22
B42,ML,17.5,13,22,22
B42,ML,17.5,14,22,22
B42,ML,17.5,15,22,22
B42,ML,17.5,16,22,22
B42,ML,17.5,17,22,22
B42,ML,17.5,18,22,22
B42,ML,17.5,19,22,22
B42,ML,17.5,20,22,22
B42,ML,17.5,21,22,22
B42,ML,17.5,22,22,22
B42,ML,17.5,23,22,22
B42,ML,17.5,24,22,22
B42,ML,17.5,25,22,22
B42,ML,17.5,26,22,22
B42,ML,17.5,27,22,22
B42,ML,17.5,28,22,22
B42,ML,17.5,29,22,22
B42,ML,17.5,30,22,22
B42,ML,17.5,31,22,22
B42,ML,17.5,32,22,22
B42,ML,17.5,33,22,22
B42,ML,17.5,34,22,22
B42,ML,17.5,35,22,22
B42,ML,17.5,36,22,22
B42,ML,17.5,37,22,22
B42,ML,17.5,38,22,22
B42,ML,17.5,39,22,22
B42,ML,17.5,40,22,22
B42,ML,17.5,41,22,22
B42,ML,17.5,42,22,22
B43,ML,16.3,1,0,25
B43,ML,16.3,2,0,25
B43,ML,16.3,3,0,25
B43,ML,16.3,4,0,25
B43,ML,16.3,5,0,25
B43,ML,16.3,6,0,25
B43,ML,16.3,7,4,25
B43,ML,16.3,8,13,25
B43,ML,16.3,9,23,25
B43,ML,16.3,10,23,25
B43,ML,16.3,11,23,25
B43,ML,16.3,12,25,25
B43,ML,16.3,13,25,25
B43,ML,16.3,14,25,25
B43,ML,16.3,15,25,25
B43,ML,16.3,16,25,25
B43,ML,16.3,17,25,25
B43,ML,16.3,18,25,25
B43,ML,16.3,19,25,25
B43,ML,16.3,20,25,25
B43,ML,16.3,21,25,25
B43,ML,16.3,22,25,25
B43,ML,16.3,23,25,25
B43,ML,16.3,24,25,25
B43,ML,16.3,25,25,25
B43,ML,16.3,26,25,25
B43,ML,16.3,27,25,25
B43,ML,16.3,28,25,25
B43,ML,16.3,29,25,25
B43,ML,16.3,30,25,25
B43,ML,16.3,31,25,25
B43,ML,16.3,32,25,25
B43,ML,16.3,33,25,25
B43,ML,16.3,34,25,25
B43,ML,16.3,35,25,25
B43,ML,16.3,36,25,25
B43,ML,16.3,37,25,25
B43,ML,16.3,38,25,25
B43,ML,16.3,39,25,25
B43,ML,16.3,40,25,25
B43,ML,16.3,41,25,25
B43,ML,16.3,42,25,25
B44,ML,15,1,0,23
B44,ML,15,2,0,23
B44,ML,15,3,0,23
B44,ML,15,4,0,23
B44,ML,15,5,0,23
B44,ML,15,6,0,23
B44,ML,15,7,0,23
B44,ML,15,8,2,23
B44,ML,15,9,16,23
B44,ML,15,10,18,23
B44,ML,15,11,20,23
B44,ML,15,12,23,23
B44,ML,15,13,23,23
B44,ML,15,14,23,23
B44,ML,15,15,23,23
B44,ML,15,16,23,23
B44,ML,15,17,23,23
B44,ML,15,18,23,23
B44,ML,15,19,23,23
B44,ML,15,20,23,23
B44,ML,15,21,23,23
B44,ML,15,22,23,23
B44,ML,15,23,23,23
B44,ML,15,24,23,23
B44,ML,15,25,23,23
B44,ML,15,26,23,23
B44,ML,15,27,23,23
B44,ML,15,28,23,23
B44,ML,15,29,23,23
B44,ML,15,30,23,23
B44,ML,15,31,23,23
B44,ML,15,32,23,23
B44,ML,15,33,23,23
B44,ML,15,34,23,23
B44,ML,15,35,23,23
B44,ML,15,36,23,23
B44,ML,15,37,23,23
B44,ML,15,38,23,23
B44,ML,15,39,23,23
B44,ML,15,40,23,23
B44,ML,15,41,23,23
B44,ML,15,42,23,23
B45,ML,13.8,1,0,25
B45,ML,13.8,2,0,25
B45,ML,13.8,3,0,25
B45,ML,13.8,4,0,25
B45,ML,13.8,5,0,25
B45,ML,13.8,6,0,25
B45,ML,13.8,7,0,25
B45,ML,13.8,8,0,25
B45,ML,13.8,9,0,25
B45,ML,13.8,10,3,25
B45,ML,13.8,11,9,25
B45,ML,13.8,12,9,25
B45,ML,13.8,13,13,25
B45,ML,13.8,14,17,25
B45,ML,13.8,15,17,25
B45,ML,13.8,16,21,25
B45,ML,13.8,17,21,25
B45,ML,13.8,18,21,25
B45,ML,13.8,19,21,25
B45,ML,13.8,20,21,25
B45,ML,13.8,21,21,25
B45,ML,13.8,22,21,25
B45,ML,13.8,23,21,25
B45,ML,13.8,24,21,25
B45,ML,13.8,25,21,25
B45,ML,13.8,26,21,25
B45,ML,13.8,27,21,25
B45,ML,13.8,28,23,25
B45,ML,13.8,29,23,25
B45,ML,13.8,30,24,25
B45,ML,13.8,31,24,25
B45,ML,13.8,32,24,25
B45,ML,13.8,33,24,25
B45,ML,13.8,34,24,25
B45,ML,13.8,35,24,25
B45,ML,13.8,36,24,25
B45,ML,13.8,37,24,25
B45,ML,13.8,38,24,25
B45,ML,13.8,39,24,25
B45,ML,13.8,40,24,25
B45,ML,13.8,41,24,25
B45,ML,13.8,42,24,25
B46,ML,12.5,1,0,25
B46,ML,12.5,2,0,25
B46,ML,12.5,3,0,25
B46,ML,12.5,4,0,25
B46,ML,12.5,5,0,25
B46,ML,12.5,6,0,25
B46,ML,12.5,7,0,25
B46,ML,12.5,8,0,25
B46,ML,12.5,9,0,25
B46,ML,12.5,10,0,25
B46,ML,12.5,11,6,25
B46,ML,12.5,12,6,25
B46,ML,12.5,13,6,25
B46,ML,12.5,14,20,25
B46,ML,12.5,15,21,25
B46,ML,12.5,16,25,25
B46,ML,12.5,17,25,25
B46,ML,12.5,18,25,25
B46,ML,12.5,19,25,25
B46,ML,12.5,20,25,25
B46,ML,12.5,21,25,25
B46,ML,12.5,22,25,25
B46,ML,12.5,23,25,25
B46,ML,12.5,24,25,25
B46,ML,12.5,25,25,25
B46,ML,12.5,26,25,25
B46,ML,12.5,27,25,25
B46,ML,12.5,28,25,25
B46,ML,12.5,29,25,25
B46,ML,12.5,30,25,25
B46,ML,12.5,31,25,25
B46,ML,12.5,32,25,25
B46,ML,12.5,33,25,25
B46,ML,12.5,34,25,25
B46,ML,12.5,35,25,25
B46,ML,12.5,36,25,25
B46,ML,12.5,37,25,25
B46,ML,12.5,38,25,25
B46,ML,12.5,39,25,25
B46,ML,12.5,40,25,25
B46,ML,12.5,41,25,25
B46,ML,12.5,42,25,25
B47,ML,11.3,1,0,25
B47,ML,11.3,2,0,25
B47,ML,11.3,3,0,25
B47,ML,11.3,4,0,25
B47,ML,11.3,5,0,25
B47,ML,11.3,6,0,25
B47,ML,11.3,7,0,25
B47,ML,11.3,8,0,25
B47,ML,11.3,9,0,25
B47,ML,11.3,10,0,25
B47,ML,11.3,11,0,25
B47,ML,11.3,12,0,25
B47,ML,11.3,13,0,25
B47,ML,11.3,14,10,25
B47,ML,11.3,15,19,25
B47,ML,11.3,16,19,25
B47,ML,11.3,17,19,25
B47,ML,11.3,18,23,25
B47,ML,11.3,19,23,25
B47,ML,11.3,20,23,25
B47,ML,11.3,21,23,25
B47,ML,11.3,22,24,25
B47,ML,11.3,23,24,25
B47,ML,11.3,24,25,25
B47,ML,11.3,25,25,25
B47,ML,11.3,26,25,25
B47,ML,11.3,27,25,25
B47,ML,11.3,28,25,25
B47,ML,11.3,29,25,25
B47,ML,11.3,30,25,25
B47,ML,11.3,31,25,25
B47,ML,11.3,32,25,25
B47,ML,11.3,33,25,25
B47,ML,11.3,34,25,25
B47,ML,11.3,35,25,25
B47,ML,11.3,36,25,25
B47,ML,11.3,37,25,25
B47,ML,11.3,38,25,25
B47,ML,11.3,39,25,25
B47,ML,11.3,40,25,25
B47,ML,11.3,41,25,25
B47,ML,11.3,42,25,25
B48,ML,10,1,0,25
B48,ML,10,2,0,25
B48,ML,10,3,0,25
B48,ML,10,4,0,25
B48,ML,10,5,0,25
B48,ML,10,6,0,25
B48,ML,10,7,0,25
B48,ML,10,8,0,25
B48,ML,10,9,0,25
B48,ML,10,10,0,25
B48,ML,10,11,0,25
B48,ML,10,12,0,25
B48,ML,10,13,0,25
B48,ML,10,14,0,25
B48,ML,10,15,0,25
B48,ML,10,16,0,25
B48,ML,10,17,0,25
B48,ML,10,18,15,25
B48,ML,10,19,15,25
B48,ML,10,20,15,25
B48,ML,10,21,15,25
B48,ML,10,22,16,25
B48,ML,10,23,16,25
B48,ML,10,24,24,25
B48,ML,10,25,24,25
B48,ML,10,26,24,25
B48,ML,10,27,24,25
B48,ML,10,28,24,25
B48,ML,10,29,24,25
B48,ML,10,30,24,25
B48,ML,10,31,24,25
B48,ML,10,32,24,25
B48,ML,10,33,24,25
B48,ML,10,34,25,25
B48,ML,10,35,25,25
B48,ML,10,36,25,25
B48,ML,10,37,25,25
B48,ML,10,38,25,25
B48,ML,10,39,25,25
B48,ML,10,40,25,25
B48,ML,10,41,25,25
B48,ML,10,42,25,25
B49,ML,8.8,1,0,25
B49,ML,8.8,2,0,25
B49,ML,8.8,3,0,25
B49,ML,8.8,4,0,25
B49,ML,8.8,5,0,25
B49,ML,8.8,6,0,25
B49,ML,8.8,7,0,25
B49,ML,8.8,8,0,25
B49,ML,8.8,9,0,25
B49,ML,8.8,10,0,25
B49,ML,8.8,11,0,25
B49,ML,8.8,12,0,25
B49,ML,8.8,13,0,25
B49,ML,8.8,14,0,25
B49,ML,8.8,15,0,25
B49,ML,8.8,16,0,25
B49,ML,8.8,17,0,25
B49,ML,8.8,18,0,25
B49,ML,8.8,19,0,25
B49,ML,8.8,20,0,25
B49,ML,8.8,21,0,25
B49,ML,8.8,22,0,25
B49,ML,8.8,23,0,25
B49,ML,8.8,24,4,25
B49,ML,8.8,25,4,25
B49,ML,8.8,26,4,25
B49,ML,8.8,27,4,25
B49,ML,8.8,28,5,25
B49,ML,8.8,29,8,25
B49,ML,8.8,30,23,25
B49,ML,8.8,31,23,25
B49,ML,8.8,32,23,25
B49,ML,8.8,33,23,25
B49,ML,8.8,34,23,25
B49,ML,8.8,35,23,25
B49,ML,8.8,36,25,25
B49,ML,8.8,37,25,25
B49,ML,8.8,38,25,25
B49,ML,8.8,39,25,25
B49,ML,8.8,40,25,25
B49,ML,8.8,41,25,25
B49,ML,8.8,42,25,25
B5,TE,15,1,0,25
B5,TE,15,2,0,25
B5,TE,15,3,0,25
B5,TE,15,4,0,25
B5,TE,15,5,0,25
B5,TE,15,6,0,25
B5,TE,15,7,0,25
B5,TE,15,8,0,25
B5,TE,15,9,3,25
B5,TE,15,10,13,25
B5,TE,15,11,13,25
B5,TE,15,12,17,25
B5,TE,15,13,18,25
B5,TE,15,14,20,25
B5,TE,15,15,20,25
B5,TE,15,16,20,25
B5,TE,15,17,20,25
B5,TE,15,18,20,25
B5,TE,15,19,20,25
B5,TE,15,20,20,25
B5,TE,15,21,20,25
B5,TE,15,22,20,25
B5,TE,15,23,20,25
B5,TE,15,24,20,25
B5,TE,15,25,20,25
B5,TE,15,26,20,25
B5,TE,15,27,20,25
B5,TE,15,28,20,25
B5,TE,15,29,20,25
B5,TE,15,30,20,25
B5,TE,15,31,20,25
B5,TE,15,32,20,25
B5,TE,15,33,20,25
B5,TE,15,34,20,25
B5,TE,15,35,20,25
B5,TE,15,36,20,25
B5,TE,15,37,20,25
B5,TE,15,38,20,25
B5,TE,15,39,20,25
B5,TE,15,40,20,25
B5,TE,15,41,20,25
B5,TE,15,42,20,25
B50,ML,7.5,1,0,23
B50,ML,7.5,2,0,23
B50,ML,7.5,3,0,23
B50,ML,7.5,4,0,23
B50,ML,7.5,5,0,23
B50,ML,7.5,6,0,23
B50,ML,7.5,7,0,23
B50,ML,7.5,8,0,23
B50,ML,7.5,9,0,23
B50,ML,7.5,10,0,23
B50,ML,7.5,11,0,23
B50,ML,7.5,12,0,23
B50,ML,7.5,13,0,23
B50,ML,7.5,14,0,23
B50,ML,7.5,15,0,23
B50,ML,7.5,16,0,23
B50,ML,7.5,17,0,23
B50,ML,7.5,18,0,23
B50,ML,7.5,19,0,23
B50,ML,7.5,20,0,23
B50,ML,7.5,21,0,23
B50,ML,7.5,22,0,23
B50,ML,7.5,23,0,23
B50,ML,7.5,24,0,23
B50,ML,7.5,25,0,23
B50,ML,7.5,26,0,23
B50,ML,7.5,27,0,23
B50,ML,7.5,28,0,23
B50,ML,7.5,29,0,23
B50,ML,7.5,30,0,23
B50,ML,7.5,31,0,23
B50,ML,7.5,32,0,23
B50,ML,7.5,33,0,23
B50,ML,7.5,34,0,23
B50,ML,7.5,35,0,23
B50,ML,7.5,36,1,23
B50,ML,7.5,37,16,23
B50,ML,7.5,38,16,23
B50,ML,7.5,39,16,23
B50,ML,7.5,40,16,23
B50,ML,7.5,41,16,23
B50,ML,7.5,42,22,23
B51,ML,6.3,1,0,24
B51,ML,6.3,2,0,24
B51,ML,6.3,3,0,24
B51,ML,6.3,4,0,24
B51,ML,6.3,5,0,24
B51,ML,6.3,6,0,24
B51,ML,6.3,7,0,24
B51,ML,6.3,8,0,24
B51,ML,6.3,9,0,24
B51,ML,6.3,10,0,24
B51,ML,6.3,11,0,24
B51,ML,6.3,12,0,24
B51,ML,6.3,13,0,24
B51,ML,6.3,14,0,24
B51,ML,6.3,15,0,24
B51,ML,6.3,16,0,24
B51,ML,6.3,17,0,24
B51,ML,6.3,18,0,24
B51,ML,6.3,19,0,24
B51,ML,6.3,20,0,24
B51,ML,6.3,21,0,24
B51,ML,6.3,22,0,24
B51,ML,6.3,23,0,24
B51,ML,6.3,24,0,24
B51,ML,6.3,25,0,24
B51,ML,6.3,26,0,24
B51,ML,6.3,27,0,24
B51,ML,6.3,28,0,24
B51,ML,6.3,29,0,24
B51,ML,6.3,30,0,24
B51,ML,6.3,31,0,24
B51,ML,6.3,32,0,24
B51,ML,6.3,33,0,24
B51,ML,6.3,34,0,24
B51,ML,6.3,35,0,24
B51,ML,6.3,36,0,24
B51,ML,6.3,37,0,24
B51,ML,6.3,38,0,24
B51,ML,6.3,39,0,24
B51,ML,6.3,40,0,24
B51,ML,6.3,41,0,24
B51,ML,6.3,42,0,24
B52,ML,5,1,0,23
B52,ML,5,2,0,23
B52,ML,5,3,0,23
B52,ML,5,4,0,23
B52,ML,5,5,0,23
B52,ML,5,6,0,23
B52,ML,5,7,0,23
B52,ML,5,8,0,23
B52,ML,5,9,0,23
B52,ML,5,10,0,23
B52,ML,5,11,0,23
B52,ML,5,12,0,23
B52,ML,5,13,0,23
B52,ML,5,14,0,23
B52,ML,5,15,0,23
B52,ML,5,16,0,23
B52,ML,5,17,0,23
B52,ML,5,18,0,23
B52,ML,5,19,0,23
B52,ML,5,20,0,23
B52,ML,5,21,0,23
B52,ML,5,22,0,23
B52,ML,5,23,0,23
B52,ML,5,24,0,23
B52,ML,5,25,0,23
B52,ML,5,26,0,23
B52,ML,5,27,0,23
B52,ML,5,28,0,23
B52,ML,5,29,0,23
B52,ML,5,30,0,23
B52,ML,5,31,0,23
B52,ML,5,32,0,23
B52,ML,5,33,0,23
B52,ML,5,34,0,23
B52,ML,5,35,0,23
B52,ML,5,36,0,23
B52,ML,5,37,0,23
B52,ML,5,38,0,23
B52,ML,5,39,0,23
B52,ML,5,40,0,23
B52,ML,5,41,0,23
B52,ML,5,42,0,23
B6,TE,13.8,1,0,24
B6,TE,13.8,2,0,24
B6,TE,13.8,3,0,24
B6,TE,13.8,4,0,24
B6,TE,13.8,5,0,24
B6,TE,13.8,6,0,24
B6,TE,13.8,7,0,24
B6,TE,13.8,8,0,24
B6,TE,13.8,9,0,24
B6,TE,13.8,10,12,24
B6,TE,13.8,11,12,24
B6,TE,13.8,12,14,24
B6,TE,13.8,13,14,24
B6,TE,13.8,14,17,24
B6,TE,13.8,15,17,24
B6,TE,13.8,16,17,24
B6,TE,13.8,17,19,24
B6,TE,13.8,18,19,24
B6,TE,13.8,19,19,24
B6,TE,13.8,20,19,24
B6,TE,13.8,21,19,24
B6,TE,13.8,22,19,24
B6,TE,13.8,23,19,24
B6,TE,13.8,24,19,24
B6,TE,13.8,25,19,24
B6,TE,13.8,26,19,24
B6,TE,13.8,27,19,24
B6,TE,13.8,28,19,24
B6,TE,13.8,29,19,24
B6,TE,13.8,30,21,24
B6,TE,13.8,31,21,24
B6,TE,13.8,32,21,24
B6,TE,13.8,33,21,24
B6,TE,13.8,34,21,24
B6,TE,13.8,35,21,24
B6,TE,13.8,36,21,24
B6,TE,13.8,37,21,24
B6,TE,13.8,38,21,24
B6,TE,13.8,39,21,24
B6,TE,13.8,40,21,24
B6,TE,13.8,41,21,24
B6,TE,13.8,42,21,24
B7,TE,12.5,1,0,23
B7,TE,12.5,2,0,23
B7,TE,12.5,3,0,23
B7,TE,12.5,4,0,23
B7,TE,12.5,5,0,23
B7,TE,12.5,6,0,23
B7,TE,12.5,7,0,23
B7,TE,12.5,8,0,23
B7,TE,12.5,9,0,23
B7,TE,12.5,10,0,23
B7,TE,12.5,11,1,23
B7,TE,12.5,12,12,23
B7,TE,12.5,13,12,23
B7,TE,12.5,14,16,23
B7,TE,12.5,15,17,23
B7,TE,12.5,16,18,23
B7,TE,12.5,17,20,23
B7,TE,12.5,18,20,23
B7,TE,12.5,19,20,23
B7,TE,12.5,20,20,23
B7,TE,12.5,21,20,23
B7,TE,12.5,22,20,23
B7,TE,12.5,23,20,23
B7,TE,12.5,24,20,23
B7,TE,12.5,25,20,23
B7,TE,12.5,26,21,23
B7,TE,12.5,27,21,23
B7,TE,12.5,28,21,23
B7,TE,12.5,29,21,23
B7,TE,12.5,30,21,23
B7,TE,12.5,31,21,23
B7,TE,12.5,32,21,23
B7,TE,12.5,33,21,23
B7,TE,12.5,34,21,23
B7,TE,12.5,35,21,23
B7,TE,12.5,36,21,23
B7,TE,12.5,37,21,23
B7,TE,12.5,38,21,23
B7,TE,12.5,39,21,23
B7,TE,12.5,40,21,23
B7,TE,12.5,41,21,23
B7,TE,12.5,42,21,23
B79,TR,20,1,0,16
B79,TR,20,2,0,16
B79,TR,20,3,0,16
B79,TR,20,4,0,16
B79,TR,20,5,6,16
B79,TR,20,6,6,16
B79,TR,20,7,9,16
B79,TR,20,8,11,16
B79,TR,20,9,11,16
B79,TR,20,10,11,16
B79,TR,20,11,11,16
B79,TR,20,12,12,16
B79,TR,20,13,14,16
B79,TR,20,14,14,16
B79,TR,20,15,14,16
B79,TR,20,16,14,16
B79,TR,20,17,14,16
B79,TR,20,18,14,16
B79,TR,20,19,14,16
B79,TR,20,20,15,16
B79,TR,20,21,15,16
B79,TR,20,22,15,16
B79,TR,20,23,15,16
B79,TR,20,24,15,16
B79,TR,20,25,15,16
B79,TR,20,26,15,16
B79,TR,20,27,15,16
B79,TR,20,28,15,16
B79,TR,20,29,15,16
B79,TR,20,30,15,16
B79,TR,20,31,15,16
B79,TR,20,32,15,16
B79,TR,20,33,15,16
B79,TR,20,34,15,16
B79,TR,20,35,15,16
B79,TR,20,36,15,16
B79,TR,20,37,15,16
B79,TR,20,38,15,16
B79,TR,20,39,15,16
B79,TR,20,40,15,16
B79,TR,20,41,15,16
B79,TR,20,42,15,16
B8,TE,11.3,1,0,25
B8,TE,11.3,2,0,25
B8,TE,11.3,3,0,25
B8,TE,11.3,4,0,25
B8,TE,11.3,5,0,25
B8,TE,11.3,6,0,25
B8,TE,11.3,7,0,25
B8,TE,11.3,8,0,25
B8,TE,11.3,9,0,25
B8,TE,11.3,10,0,25
B8,TE,11.3,11,0,25
B8,TE,11.3,12,1,25
B8,TE,11.3,13,1,25
B8,TE,11.3,14,10,25
B8,TE,11.3,15,10,25
B8,TE,11.3,16,16,25
B8,TE,11.3,17,25,25
B8,TE,11.3,18,25,25
B8,TE,11.3,19,25,25
B8,TE,11.3,20,25,25
B8,TE,11.3,21,25,25
B8,TE,11.3,22,25,25
B8,TE,11.3,23,25,25
B8,TE,11.3,24,25,25
B8,TE,11.3,25,25,25
B8,TE,11.3,26,25,25
B8,TE,11.3,27,25,25
B8,TE,11.3,28,25,25
B8,TE,11.3,29,25,25
B8,TE,11.3,30,25,25
B8,TE,11.3,31,25,25
B8,TE,11.3,32,25,25
B8,TE,11.3,33,25,25
B8,TE,11.3,34,25,25
B8,TE,11.3,35,25,25
B8,TE,11.3,36,25,25
B8,TE,11.3,37,25,25
B8,TE,11.3,38,25,25
B8,TE,11.3,39,25,25
B8,TE,11.3,40,25,25
B8,TE,11.3,41,25,25
B8,TE,11.3,42,25,25
B80,TR,18.8,1,0,16
B80,TR,18.8,2,0,16
B80,TR,18.8,3,0,16
B80,TR,18.8,4,0,16
B80,TR,18.8,5,2,16
B80,TR,18.8,6,2,16
B80,TR,18.8,7,6,16
B80,TR,18.8,8,11,16
B80,TR,18.8,9,13,16
B80,TR,18.8,10,14,16
B80,TR,18.8,11,15,16
B80,TR,18.8,12,15,16
B80,TR,18.8,13,15,16
B80,TR,18.8,14,15,16
B80,TR,18.8,15,15,16
B80,TR,18.8,16,15,16
B80,TR,18.8,17,15,16
B80,TR,18.8,18,15,16
B80,TR,18.8,19,15,16
B80,TR,18.8,20,15,16
B80,TR,18.8,21,15,16
B80,TR,18.8,22,15,16
B80,TR,18.8,23,15,16
B80,TR,18.8,24,15,16
B80,TR,18.8,25,15,16
B80,TR,18.8,26,15,16
B80,TR,18.8,27,15,16
B80,TR,18.8,28,15,16
B80,TR,18.8,29,15,16
B80,TR,18.8,30,15,16
B80,TR,18.8,31,15,16
B80,TR,18.8,32,15,16
B80,TR,18.8,33,15,16
B80,TR,18.8,34,15,16
B80,TR,18.8,35,15,16
B80,TR,18.8,36,15,16
B80,TR,18.8,37,15,16
B80,TR,18.8,38,15,16
B80,TR,18.8,39,15,16
B80,TR,18.8,40,15,16
B80,TR,18.8,41,15,16
B80,TR,18.8,42,15,16
B81,TR,17.5,1,0,16
B81,TR,17.5,2,0,16
B81,TR,17.5,3,0,16
B81,TR,17.5,4,0,16
B81,TR,17.5,5,0,16
B81,TR,17.5,6,1,16
B81,TR,17.5,7,11,16
B81,TR,17.5,8,13,16
B81,TR,17.5,9,15,16
B81,TR,17.5,10,16,16
B81,TR,17.5,11,16,16
B81,TR,17.5,12,16,16
B81,TR,17.5,13,16,16
B81,TR,17.5,14,16,16
B81,TR,17.5,15,16,16
B81,TR,17.5,16,16,16
B81,TR,17.5,17,16,16
B81,TR,17.5,18,16,16
B81,TR,17.5,19,16,16
B81,TR,17.5,20,16,16
B81,TR,17.5,21,16,16
B81,TR,17.5,22,16,16
B81,TR,17.5,23,16,16
