Species,Population,mpa,Dish,Hour,Germinated,Germinable
Water,177,7,1,2159,10,48
Water,177,7,1,2184,11,48
Water,177,7,1,2209,12,48
Water,177,7,1,2235,12,48
Water,177,7,1,2260,13,48
Water,177,7,1,2283,13,48
Water,177,7,1,2307,13,48
Water,177,7,1,2330,13,48
Water,177,7,1,2354,13,48
Water,177,7,1,2375,14,48
Water,177,7,1,2406,14,48
Water,177,7,1,2429,14,48
Water,177,7,1,2452,16,48
Water,177,7,1,2473,19,48
Water,177,7,1,2497,20,48
Water,177,7,1,2520,23,48
Water,177,7,1,2544,23,48
Water,177,7,1,2568,24,48
Water,177,7,1,2592,24,48
Water,177,7,1,2615,27,48
Water,177,7,1,2644,30,48
Water,177,7,1,2668,32,48
Water,177,7,1,2691,33,48
DMSO,177,7,1,0,1,34
DMSO,177,7,1,22,1,34
DMSO,177,7,1,46,5,34
DMSO,177,7,1,70,7,34
DMSO,177,7,1,94,7,34
DMSO,177,7,1,118,7,34
DMSO,177,7,1,143,7,34
DMSO,177,7,1,167,7,34
DMSO,177,7,1,198,7,34
DMSO,177,7,1,217,7,34
DMSO,177,7,1,246,7,34
DMSO,177,7,1,269,7,34
DMSO,177,7,1,292,7,34
DMSO,177,7,1,315,7,34
DMSO,177,7,1,342,7,34
DMSO,177,7,1,365,7,34
DMSO,177,7,1,387,7,34
DMSO,177,7,1,412,7,34
DMSO,177,7,1,437,7,34
DMSO,177,7,1,461,7,34
DMSO,177,7,1,483,7,34
DMSO,177,7,1,510,7,34
DMSO,177,7,1,531,7,34
DMSO,177,7,1,556,7,34
DMSO,177,7,1,581,7,34
DMSO,177,7,1,602,7,34
DMSO,177,7,1,627,7,34
DMSO,177,7,1,652,7,34
DMSO,177,7,1,673,7,34
DMSO,177,7,1,699,7,34
DMSO,177,7,1,723,7,34
DMSO,177,7,1,749,7,34
DMSO,177,7,1,770,7,34
DMSO,177,7,1,795,7,34
DMSO,177,7,1,819,7,34
DMSO,177,7,1,840,7,34
DMSO,177,7,1,871,7,34
DMSO,177,7,1,893,7,34
DMSO,177,7,1,915,7,34
DMSO,177,7,1,942,7,34
DMSO,177,7,1,961,7,34
DMSO,177,7,1,984,7,34
DMSO,177,7,1,1011,7,34
DMSO,177,7,1,1034,7,34
DMSO,177,7,1,1058,7,34
DMSO,177,7,1,1080,7,34
DMSO,177,7,1,1108,7,34
DMSO,177,7,1,1128,7,34
DMSO,177,7,1,1153,7,34
DMSO,177,7,1,1181,7,34
DMSO,177,7,1,1206,7,34
DMSO,177,7,1,1230,7,34
DMSO,177,7,1,1256,7,34
DMSO,177,7,1,1281,7,34
DMSO,177,7,1,1299,7,34
DMSO,177,7,1,1322,7,34
DMSO,177,7,1,1348,7,34
DMSO,177,7,1,1377,7,34
DMSO,177,7,1,1395,7,34
DMSO,177,7,1,1421,7,34
DMSO,177,7,1,1449,7,34
DMSO,177,7,1,1468,7,34
DMSO,177,7,1,1491,7,34
DMSO,177,7,1,1515,7,34
DMSO,177,7,1,1540,7,34
DMSO,177,7,1,1565,8,34
DMSO,177,7,1,1588,8,34
DMSO,177,7,1,1616,8,34
DMSO,177,7,1,1640,8,34
DMSO,177,7,1,1659,8,34
DMSO,177,7,1,1682,8,34
DMSO,177,7,1,1706,8,34
DMSO,177,7,1,1732,8,34
DMSO,177,7,1,1752,8,34
DMSO,177,7,1,1776,8,34
DMSO,177,7,1,1801,8,34
DMSO,177,7,1,1823,8,34
DMSO,177,7,1,1850,8,34
DMSO,177,7,1,1871,8,34
DMSO,177,7,1,1903,8,34
DMSO,177,7,1,1920,8,34
DMSO,177,7,1,1943,8,34
DMSO,177,7,1,1969,8,34
DMSO,177,7,1,1993,8,34
DMSO,177,7,1,2022,8,34
DMSO,177,7,1,2045,8,34
DMSO,177,7,1,2069,8,34
DMSO,177,7,1,2088,8,34
DMSO,177,7,1,2111,8,34
DMSO,177,7,1,2135,8,34
DMSO,177,7,1,2159,8,34
DMSO,177,7,1,2184,8,34
DMSO,177,7,1,2209,8,34
DMSO,177,7,1,2235,8,34
DMSO,177,7,1,2260,8,34
DMSO,177,7,1,2283,8,34
DMSO,177,7,1,2307,8,34
DMSO,177,7,1,2330,8,34
DMSO,177,7,1,2354,8,34
DMSO,177,7,1,2375,8,34
DMSO,177,7,1,2406,8,34
DMSO,177,7,1,2429,8,34
DMSO,177,7,1,2452,8,34
DMSO,177,7,1,2473,8,34
DMSO,177,7,1,2497,8,34
DMSO,177,7,1,2520,8,34
DMSO,177,7,1,2544,8,34
DMSO,177,7,1,2568,8,34
DMSO,177,7,1,2592,8,34
DMSO,177,7,1,2615,8,34
DMSO,177,7,1,2644,8,34
DMSO,177,7,1,2668,8,34
DMSO,177,7,1,2691,8,34
ValpAcid,177,7,1,0,0,34
ValpAcid,177,7,1,22,0,34
ValpAcid,177,7,1,46,0,34
ValpAcid,177,7,1,70,0,34
ValpAcid,177,7,1,94,0,34
ValpAcid,177,7,1,118,0,34
ValpAcid,177,7,1,143,0,34
ValpAcid,177,7,1,167,0,34
ValpAcid,177,7,1,198,0,34
ValpAcid,177,7,1,217,1,34
ValpAcid,177,7,1,246,1,34
ValpAcid,177,7,1,269,1,34
ValpAcid,177,7,1,292,1,34
ValpAcid,177,7,1,315,1,34
ValpAcid,177,7,1,342,1,34
ValpAcid,177,7,1,365,1,34
ValpAcid,177,7,1,387,1,34
ValpAcid,177,7,1,412,1,34
ValpAcid,177,7,1,437,1,34
ValpAcid,177,7,1,461,1,34
ValpAcid,177,7,1,483,1,34
ValpAcid,177,7,1,510,1,34
ValpAcid,177,7,1,531,1,34
ValpAcid,177,7,1,556,1,34
ValpAcid,177,7,1,581,1,34
ValpAcid,177,7,1,602,1,34
ValpAcid,177,7,1,627,1,34
ValpAcid,177,7,1,652,1,34
ValpAcid,177,7,1,673,2,34
ValpAcid,177,7,1,699,2,34
ValpAcid,177,7,1,723,2,34
ValpAcid,177,7,1,749,2,34
ValpAcid,177,7,1,770,2,34
ValpAcid,177,7,1,795,2,34
ValpAcid,177,7,1,819,2,34
ValpAcid,177,7,1,840,2,34
ValpAcid,177,7,1,871,2,34
ValpAcid,177,7,1,893,2,34
ValpAcid,177,7,1,915,2,34
ValpAcid,177,7,1,942,2,34
ValpAcid,177,7,1,961,2,34
ValpAcid,177,7,1,984,2,34
ValpAcid,177,7,1,1011,2,34
ValpAcid,177,7,1,1034,2,34
ValpAcid,177,7,1,1058,2,34
ValpAcid,177,7,1,1080,2,34
ValpAcid,177,7,1,1108,2,34
ValpAcid,177,7,1,1128,2,34
ValpAcid,177,7,1,1153,2,34
ValpAcid,177,7,1,1181,2,34
ValpAcid,177,7,1,1206,2,34
ValpAcid,177,7,1,1230,2,34
ValpAcid,177,7,1,1256,2,34
ValpAcid,177,7,1,1281,2,34
ValpAcid,177,7,1,1299,2,34
ValpAcid,177,7,1,1322,2,34
ValpAcid,177,7,1,1348,2,34
ValpAcid,177,7,1,1377,2,34
ValpAcid,177,7,1,1395,2,34
ValpAcid,177,7,1,1421,2,34
ValpAcid,177,7,1,1449,2,34
ValpAcid,177,7,1,1468,2,34
ValpAcid,177,7,1,1491,2,34
ValpAcid,177,7,1,1515,2,34
ValpAcid,177,7,1,1540,2,34
ValpAcid,177,7,1,1565,2,34
ValpAcid,177,7,1,1588,2,34
ValpAcid,177,7,1,1616,2,34
ValpAcid,177,7,1,1640,2,34
ValpAcid,177,7,1,1659,2,34
ValpAcid,177,7,1,1682,2,34
ValpAcid,177,7,1,1706,2,34
ValpAcid,177,7,1,1732,2,34
ValpAcid,177,7,1,1752,2,34
ValpAcid,177,7,1,1776,2,34
ValpAcid,177,7,1,1801,2,34
ValpAcid,177,7,1,1823,2,34
ValpAcid,177,7,1,1850,2,34
ValpAcid,177,7,1,1871,2,34
ValpAcid,177,7,1,1903,2,34
ValpAcid,177,7,1,1920,2,34
ValpAcid,177,7,1,1943,2,34
ValpAcid,177,7,1,1969,2,34
ValpAcid,177,7,1,1993,2,34
ValpAcid,177,7,1,2022,2,34
ValpAcid,177,7,1,2045,2,34
ValpAcid,177,7,1,2069,2,34
ValpAcid,177,7,1,2088,2,34
ValpAcid,177,7,1,2111,2,34
ValpAcid,177,7,1,2135,2,34
ValpAcid,177,7,1,2159,2,34
ValpAcid,177,7,1,2184,2,34
ValpAcid,177,7,1,2209,2,34
ValpAcid,177,7,1,2235,2,34
ValpAcid,177,7,1,2260,2,34
ValpAcid,177,7,1,2283,2,34
ValpAcid,177,7,1,2307,2,34
ValpAcid,177,7,1,2330,2,34
ValpAcid,177,7,1,2354,2,34
ValpAcid,177,7,1,2375,2,34
ValpAcid,177,7,1,2406,2,34
ValpAcid,177,7,1,2429,2,34
ValpAcid,177,7,1,2452,2,34
ValpAcid,177,7,1,2473,2,34
ValpAcid,177,7,1,2497,2,34
ValpAcid,177,7,1,2520,3,34
ValpAcid,177,7,1,2544,3,34
ValpAcid,177,7,1,2568,3,34
ValpAcid,177,7,1,2592,3,34
ValpAcid,177,7,1,2615,3,34
ValpAcid,177,7,1,2644,3,34
ValpAcid,177,7,1,2668,3,34
ValpAcid,177,7,1,2691,3,34
TSA,177,7,1,0,0,51
TSA,177,7,1,22,0,51
TSA,177,7,1,46,0,51
TSA,177,7,1,70,1,51
TSA,177,7,1,94,1,51
TSA,177,7,1,118,2,51
TSA,177,7,1,143,4,51
TSA,177,7,1,167,4,51
TSA,177,7,1,198,5,51
TSA,177,7,1,217,5,51
TSA,177,7,1,246,6,51
TSA,177,7,1,269,6,51
TSA,177,7,1,292,8,51
TSA,177,7,1,315,9,51
TSA,177,7,1,342,10,51
TSA,177,7,1,365,12,51
TSA,177,7,1,387,13,51
TSA,177,7,1,412,15,51
TSA,177,7,1,437,16,51
TSA,177,7,1,461,18,51
TSA,177,7,1,483,19,51
TSA,177,7,1,510,21,51
TSA,177,7,1,531,25,51
TSA,177,7,1,556,27,51
TSA,177,7,1,581,28,51
TSA,177,7,1,602,30,51
TSA,177,7,1,627,31,51
TSA,177,7,1,652,33,51
TSA,177,7,1,673,37,51
TSA,177,7,1,699,38,51
TSA,177,7,1,723,40,51
TSA,177,7,1,749,41,51
TSA,177,7,1,770,42,51
TSA,177,7,1,795,45,51
TSA,177,7,1,819,46,51
TSA,177,7,1,840,47,51
TSA,177,7,1,871,48,51
TSA,177,7,1,893,49,51
TSA,177,7,1,915,49,51
TSA,177,7,1,942,49,51
TSA,177,7,1,961,49,51
TSA,177,7,1,984,49,51
TSA,177,7,1,1011,49,51
TSA,177,7,1,1034,49,51
TSA,177,7,1,1058,49,51
TSA,177,7,1,1080,49,51
TSA,177,7,1,1108,49,51
TSA,177,7,1,1128,49,51
TSA,177,7,1,1153,49,51
TSA,177,7,1,1181,49,51
TSA,177,7,1,1206,49,51
TSA,177,7,1,1230,49,51
TSA,177,7,1,1256,49,51
TSA,177,7,1,1281,49,51
TSA,177,7,1,1299,49,51
TSA,177,7,1,1322,49,51
TSA,177,7,1,1348,49,51
TSA,177,7,1,1377,49,51
TSA,177,7,1,1395,49,51
TSA,177,7,1,1421,49,51
TSA,177,7,1,1449,49,51
TSA,177,7,1,1468,49,51
TSA,177,7,1,1491,49,51
TSA,177,7,1,1515,49,51
TSA,177,7,1,1540,49,51
TSA,177,7,1,1565,49,51
TSA,177,7,1,1588,49,51
TSA,177,7,1,1616,49,51
TSA,177,7,1,1640,49,51
TSA,177,7,1,1659,49,51
TSA,177,7,1,1682,49,51
TSA,177,7,1,1706,49,51
TSA,177,7,1,1732,49,51
TSA,177,7,1,1752,49,51
TSA,177,7,1,1776,49,51
TSA,177,7,1,1801,49,51
TSA,177,7,1,1823,49,51
TSA,177,7,1,1850,49,51
TSA,177,7,1,1871,49,51
TSA,177,7,1,1903,49,51
TSA,177,7,1,1920,49,51
TSA,177,7,1,1943,49,51
TSA,177,7,1,1969,49,51
TSA,177,7,1,1993,49,51
TSA,177,7,1,2022,49,51
TSA,177,7,1,2045,49,51
TSA,177,7,1,2069,49,51
TSA,177,7,1,2088,49,51
TSA,177,7,1,2111,49,51
TSA,177,7,1,2135,49,51
TSA,177,7,1,2159,49,51
TSA,177,7,1,2184,49,51
TSA,177,7,1,2209,49,51
TSA,177,7,1,2235,49,51
TSA,177,7,1,2260,49,51
TSA,177,7,1,2283,49,51
TSA,177,7,1,2307,49,51
TSA,177,7,1,2330,49,51
TSA,177,7,1,2354,49,51
TSA,177,7,1,2375,49,51
TSA,177,7,1,2406,49,51
TSA,177,7,1,2429,49,51
TSA,177,7,1,2452,49,51
TSA,177,7,1,2473,49,51
TSA,177,7,1,2497,49,51
TSA,177,7,1,2520,49,51
TSA,177,7,1,2544,49,51
TSA,177,7,1,2568,49,51
TSA,177,7,1,2592,49,51
TSA,177,7,1,2615,49,51
TSA,177,7,1,2644,49,51
TSA,177,7,1,2668,49,51
TSA,177,7,1,2691,49,51
Water,177,0,2,0,0,50
Water,177,0,2,18,0,50
Water,177,0,2,27,8,50
Water,177,0,2,48,35,50
Water,177,0,2,75,40,50
Water,177,0,2,97,40,50
Water,177,0,2,119,40,50
Water,177,0,2,142,40,50
Water,177,0,2,172,40,50
Water,177,0,2,190,40,50
Water,177,0,2,214,40,50
Water,177,0,2,238,40,50
Water,177,0,2,261,40,50
Water,177,0,2,286,40,50
Water,177,0,2,310,40,50
Water,177,0,2,334,40,50
Water,177,0,2,361,40,50
Water,177,0,2,386,40,50
Water,177,0,2,408,40,50
Water,177,0,2,433,40,50
Water,177,0,2,458,40,50
Water,177,0,2,481,40,50
Water,177,0,2,506,40,50
Water,177,0,2,529,40,50
Water,177,0,2,552,40,50
Water,177,0,2,574,40,50
Water,177,0,2,600,40,50
Water,177,0,2,623,40,50
Water,177,0,2,645,40,50
Water,177,0,2,672,40,50
Water,177,0,2,693,40,50
Water,177,0,2,718,40,50
Water,177,0,2,744,40,50
Water,177,0,2,765,40,50
Water,177,0,2,790,40,50
Water,177,0,2,815,40,50
Water,177,0,2,836,40,50
Water,177,0,2,860,40,50
Water,177,0,2,886,40,50
Water,177,0,2,912,40,50
Water,177,0,2,933,40,50
Water,177,0,2,958,40,50
Water,177,0,2,979,40,50
Water,177,0,2,1004,40,50
Water,177,0,2,1034,40,50
Water,177,0,2,1056,40,50
Water,177,0,2,1078,40,50
Water,177,0,2,1105,40,50
Water,177,0,2,1124,40,50
Water,177,0,2,1147,40,50
Water,177,0,2,1174,40,50
Water,177,0,2,1197,40,50
Water,177,0,2,1221,40,50
Water,177,0,2,1246,40,50
Water,177,0,2,1273,40,50
Water,177,0,2,1293,40,50
Water,177,0,2,1318,40,50
Water,177,0,2,1346,40,50
Water,177,0,2,1371,40,50
Water,177,0,2,1395,40,50
Water,177,0,2,1421,40,50
Water,177,0,2,1445,40,50
Water,177,0,2,1463,40,50
Water,177,0,2,1486,40,50
Water,177,0,2,1512,40,50
Water,177,0,2,1541,40,50
Water,177,0,2,1559,40,50
Water,177,0,2,1585,40,50
Water,177,0,2,1613,40,50
Water,177,0,2,1632,40,50
Water,177,0,2,1655,40,50
Water,177,0,2,1679,40,50
Water,177,0,2,1704,40,50
Water,177,0,2,1729,40,50
Water,177,0,2,1752,40,50
Water,177,0,2,1780,40,50
Water,177,0,2,1804,40,50
Water,177,0,2,1823,40,50
Water,177,0,2,1846,40,50
Water,177,0,2,1870,40,50
Water,177,0,2,1896,40,50
Water,177,0,2,1916,40,50
Water,177,0,2,1940,40,50
Water,177,0,2,1965,40,50
Water,177,0,2,1987,40,50
Water,177,0,2,2014,40,50
Water,177,0,2,2036,40,50
Water,177,0,2,2067,40,50
Water,177,0,2,2084,40,50
Water,177,0,2,2107,40,50
Water,177,0,2,2133,40,50
Water,177,0,2,2157,40,50
Water,177,0,2,2186,40,50
Water,177,0,2,2209,41,50
Water,177,0,2,2233,41,50
Water,177,0,2,2253,41,50
Water,177,0,2,2276,41,50
Water,177,0,2,2299,41,50
Water,177,0,2,2323,41,50
Water,177,0,2,2347,41,50
Water,177,0,2,2372,41,50
Water,177,0,2,2397,41,50
Water,177,0,2,2423,41,50
Water,177,0,2,2448,41,50
Water,177,0,2,2471,41,50
Water,177,0,2,2495,41,50
Water,177,0,2,2518,41,50
Water,177,0,2,2542,41,50
Water,177,0,2,2563,41,50
Water,177,0,2,2594,41,50
Water,177,0,2,2617,41,50
Water,177,0,2,2640,41,50
Water,177,0,2,2661,41,50
Water,177,0,2,2685,41,50
Water,177,0,2,2708,41,50
Water,177,0,2,2732,41,50
Water,177,0,2,2756,41,50
Water,177,0,2,2779,41,50
Water,177,0,2,2808,41,50
Water,177,0,2,2832,41,50
Water,177,0,2,2855,41,50
DMSO,177,0,2,0,0,54
DMSO,177,0,2,18,0,54
DMSO,177,0,2,27,9,54
DMSO,177,0,2,48,37,54
DMSO,177,0,2,75,39,54
DMSO,177,0,2,97,39,54
DMSO,177,0,2,119,40,54
DMSO,177,0,2,142,40,54
DMSO,177,0,2,172,40,54
DMSO,177,0,2,190,40,54
DMSO,177,0,2,214,40,54
DMSO,177,0,2,238,40,54
DMSO,177,0,2,261,40,54
DMSO,177,0,2,286,40,54
DMSO,177,0,2,310,40,54
DMSO,177,0,2,334,40,54
DMSO,177,0,2,361,40,54
DMSO,177,0,2,386,40,54
DMSO,177,0,2,408,40,54
DMSO,177,0,2,433,40,54
DMSO,177,0,2,458,40,54
DMSO,177,0,2,481,40,54
DMSO,177,0,2,506,40,54
DMSO,177,0,2,529,40,54
DMSO,177,0,2,552,40,54
DMSO,177,0,2,574,40,54
DMSO,177,0,2,600,40,54
DMSO,177,0,2,623,40,54
DMSO,177,0,2,645,40,54
DMSO,177,0,2,672,40,54
DMSO,177,0,2,693,40,54
DMSO,177,0,2,718,40,54
DMSO,177,0,2,744,40,54
DMSO,177,0,2,765,40,54
DMSO,177,0,2,790,40,54
DMSO,177,0,2,815,40,54
DMSO,177,0,2,836,40,54
DMSO,177,0,2,860,40,54
DMSO,177,0,2,886,40,54
DMSO,177,0,2,912,40,54
DMSO,177,0,2,933,40,54
DMSO,177,0,2,958,40,54
DMSO,177,0,2,979,40,54
DMSO,177,0,2,1004,40,54
DMSO,177,0,2,1034,40,54
DMSO,177,0,2,1056,40,54
DMSO,177,0,2,1078,40,54
DMSO,177,0,2,1105,40,54
DMSO,177,0,2,1124,40,54
DMSO,177,0,2,1147,40,54
DMSO,177,0,2,1174,40,54
DMSO,177,0,2,1197,40,54
DMSO,177,0,2,1221,40,54
DMSO,177,0,2,1246,40,54
DMSO,177,0,2,1273,40,54
DMSO,177,0,2,1293,40,54
DMSO,177,0,2,1318,40,54
DMSO,177,0,2,1346,40,54
DMSO,177,0,2,1371,40,54
DMSO,177,0,2,1395,40,54
DMSO,177,0,2,1421,40,54
DMSO,177,0,2,1445,40,54
DMSO,177,0,2,1463,40,54
DMSO,177,0,2,1486,40,54
DMSO,177,0,2,1512,40,54
DMSO,177,0,2,1541,40,54
DMSO,177,0,2,1559,40,54
DMSO,177,0,2,1585,40,54
DMSO,177,0,2,1613,40,54
DMSO,177,0,2,1632,40,54
DMSO,177,0,2,1655,40,54
DMSO,177,0,2,1679,40,54
DMSO,177,0,2,1704,40,54
DMSO,177,0,2,1729,40,54
DMSO,177,0,2,1752,40,54
DMSO,177,0,2,1780,40,54
DMSO,177,0,2,1804,40,54
DMSO,177,0,2,1823,40,54
DMSO,177,0,2,1846,40,54
DMSO,177,0,2,1870,40,54
DMSO,177,0,2,1896,40,54
DMSO,177,0,2,1916,40,54
DMSO,177,0,2,1940,40,54
DMSO,177,0,2,1965,40,54
DMSO,177,0,2,1987,40,54
DMSO,177,0,2,2014,40,54
DMSO,177,0,2,2036,40,54
DMSO,177,0,2,2067,40,54
DMSO,177,0,2,2084,40,54
DMSO,177,0,2,2107,40,54
DMSO,177,0,2,2133,40,54
DMSO,177,0,2,2157,40,54
DMSO,177,0,2,2186,40,54
DMSO,177,0,2,2209,40,54
DMSO,177,0,2,2233,40,54
DMSO,177,0,2,2253,40,54
DMSO,177,0,2,2276,40,54
DMSO,177,0,2,2299,40,54
DMSO,177,0,2,2323,40,54
DMSO,177,0,2,2347,40,54
DMSO,177,0,2,2372,40,54
DMSO,177,0,2,2397,40,54
DMSO,177,0,2,2423,40,54
DMSO,177,0,2,2448,40,54
DMSO,177,0,2,2471,40,54
DMSO,177,0,2,2495,40,54
DMSO,177,0,2,2518,40,54
DMSO,177,0,2,2542,40,54
DMSO,177,0,2,2563,40,54
DMSO,177,0,2,2594,40,54
DMSO,177,0,2,2617,40,54
DMSO,177,0,2,2640,40,54
DMSO,177,0,2,2661,40,54
DMSO,177,0,2,2685,40,54
DMSO,177,0,2,2708,40,54
DMSO,177,0,2,2732,40,54
DMSO,177,0,2,2756,40,54
DMSO,177,0,2,2779,40,54
DMSO,177,0,2,2808,40,54
DMSO,177,0,2,2832,40,54
DMSO,177,0,2,2855,40,54
ValpAcid,177,0,2,0,0,44
ValpAcid,177,0,2,18,0,44
ValpAcid,177,0,2,27,1,44
ValpAcid,177,0,2,48,1,44
ValpAcid,177,0,2,75,2,44
ValpAcid,177,0,2,97,4,44
ValpAcid,177,0,2,119,6,44
ValpAcid,177,0,2,142,6,44
ValpAcid,177,0,2,172,6,44
ValpAcid,177,0,2,190,6,44
ValpAcid,177,0,2,214,6,44
ValpAcid,177,0,2,238,6,44
ValpAcid,177,0,2,261,6,44
ValpAcid,177,0,2,286,6,44
ValpAcid,177,0,2,310,7,44
ValpAcid,177,0,2,334,7,44
ValpAcid,177,0,2,361,7,44
ValpAcid,177,0,2,386,7,44
ValpAcid,177,0,2,408,7,44
ValpAcid,177,0,2,433,7,44
ValpAcid,177,0,2,458,7,44
ValpAcid,177,0,2,481,7,44
ValpAcid,177,0,2,506,7,44
ValpAcid,177,0,2,529,7,44
ValpAcid,177,0,2,552,7,44
ValpAcid,177,0,2,574,7,44
ValpAcid,177,0,2,600,7,44
ValpAcid,177,0,2,623,7,44
ValpAcid,177,0,2,645,7,44
ValpAcid,177,0,2,672,7,44
ValpAcid,177,0,2,693,7,44
ValpAcid,177,0,2,718,8,44
ValpAcid,177,0,2,744,8,44
ValpAcid,177,0,2,765,8,44
ValpAcid,177,0,2,790,8,44
ValpAcid,177,0,2,815,8,44
ValpAcid,177,0,2,836,8,44
ValpAcid,177,0,2,860,8,44
ValpAcid,177,0,2,886,8,44
ValpAcid,177,0,2,912,8,44
ValpAcid,177,0,2,933,8,44
ValpAcid,177,0,2,958,8,44
ValpAcid,177,0,2,979,8,44
ValpAcid,177,0,2,1004,8,44
ValpAcid,177,0,2,1034,8,44
ValpAcid,177,0,2,1056,8,44
ValpAcid,177,0,2,1078,8,44
ValpAcid,177,0,2,1105,8,44
ValpAcid,177,0,2,1124,9,44
ValpAcid,177,0,2,1147,9,44
ValpAcid,177,0,2,1174,9,44
ValpAcid,177,0,2,1197,9,44
ValpAcid,177,0,2,1221,9,44
ValpAcid,177,0,2,1246,9,44
ValpAcid,177,0,2,1273,9,44
ValpAcid,177,0,2,1293,9,44
ValpAcid,177,0,2,1318,9,44
ValpAcid,177,0,2,1346,9,44
ValpAcid,177,0,2,1371,9,44
ValpAcid,177,0,2,1395,9,44
ValpAcid,177,0,2,1421,9,44
ValpAcid,177,0,2,1445,9,44
ValpAcid,177,0,2,1463,9,44
ValpAcid,177,0,2,1486,9,44
ValpAcid,177,0,2,1512,9,44
ValpAcid,177,0,2,1541,9,44
ValpAcid,177,0,2,1559,9,44
ValpAcid,177,0,2,1585,9,44
ValpAcid,177,0,2,1613,9,44
ValpAcid,177,0,2,1632,9,44
ValpAcid,177,0,2,1655,9,44
ValpAcid,177,0,2,1679,9,44
ValpAcid,177,0,2,1704,9,44
ValpAcid,177,0,2,1729,9,44
ValpAcid,177,0,2,1752,9,44
ValpAcid,177,0,2,1780,9,44
ValpAcid,177,0,2,1804,9,44
ValpAcid,177,0,2,1823,9,44
ValpAcid,177,0,2,1846,9,44
ValpAcid,177,0,2,1870,9,44
ValpAcid,177,0,2,1896,9,44
ValpAcid,177,0,2,1916,9,44
ValpAcid,177,0,2,1940,9,44
ValpAcid,177,0,2,1965,9,44
ValpAcid,177,0,2,1987,9,44
ValpAcid,177,0,2,2014,9,44
ValpAcid,177,0,2,2036,9,44
ValpAcid,177,0,2,2067,10,44
ValpAcid,177,0,2,2084,10,44
ValpAcid,177,0,2,2107,10,44
ValpAcid,177,0,2,2133,10,44
ValpAcid,177,0,2,2157,11,44
ValpAcid,177,0,2,2186,11,44
ValpAcid,177,0,2,2209,11,44
ValpAcid,177,0,2,2233,11,44
ValpAcid,177,0,2,2253,11,44
ValpAcid,177,0,2,2276,12,44
ValpAcid,177,0,2,2299,12,44
ValpAcid,177,0,2,2323,13,44
ValpAcid,177,0,2,2347,14,44
ValpAcid,177,0,2,2372,16,44
ValpAcid,177,0,2,2397,16,44
ValpAcid,177,0,2,2423,17,44
ValpAcid,177,0,2,2448,18,44
ValpAcid,177,0,2,2471,20,44
ValpAcid,177,0,2,2495,21,44
ValpAcid,177,0,2,2518,21,44
ValpAcid,177,0,2,2542,21,44
ValpAcid,177,0,2,2563,21,44
ValpAcid,177,0,2,2594,22,44
ValpAcid,177,0,2,2617,23,44
ValpAcid,177,0,2,2640,23,44
ValpAcid,177,0,2,2661,24,44
ValpAcid,177,0,2,2685,26,44
ValpAcid,177,0,2,2708,27,44
ValpAcid,177,0,2,2732,27,44
ValpAcid,177,0,2,2756,28,44
ValpAcid,177,0,2,2779,29,44
ValpAcid,177,0,2,2808,31,44
ValpAcid,177,0,2,2832,32,44
ValpAcid,177,0,2,2855,33,44
TSA,177,0,2,0,0,51
TSA,177,0,2,18,0,51
TSA,177,0,2,27,1,51
TSA,177,0,2,48,6,51
TSA,177,0,2,75,8,51
TSA,177,0,2,97,11,51
TSA,177,0,2,119,13,51
TSA,177,0,2,142,13,51
TSA,177,0,2,172,16,51
TSA,177,0,2,190,16,51
TSA,177,0,2,214,16,51
TSA,177,0,2,238,17,51
TSA,177,0,2,261,17,51
TSA,177,0,2,286,18,51
TSA,177,0,2,310,18,51
TSA,177,0,2,334,18,51
TSA,177,0,2,361,18,51
TSA,177,0,2,386,18,51
TSA,177,0,2,408,18,51
TSA,177,0,2,433,18,51
TSA,177,0,2,458,18,51
TSA,177,0,2,481,19,51
TSA,177,0,2,506,19,51
TSA,177,0,2,529,19,51
TSA,177,0,2,552,22,51
TSA,177,0,2,574,23,51
TSA,177,0,2,600,25,51
TSA,177,0,2,623,29,51
TSA,177,0,2,645,30,51
TSA,177,0,2,672,31,51
TSA,177,0,2,693,32,51
TSA,177,0,2,718,34,51
TSA,177,0,2,744,36,51
TSA,177,0,2,765,38,51
TSA,177,0,2,790,40,51
TSA,177,0,2,815,41,51
TSA,177,0,2,836,43,51
TSA,177,0,2,860,45,51
TSA,177,0,2,886,46,51
TSA,177,0,2,912,47,51
TSA,177,0,2,933,48,51
TSA,177,0,2,958,49,51
TSA,177,0,2,979,49,51
TSA,177,0,2,1004,49,51
TSA,177,0,2,1034,49,51
TSA,177,0,2,1056,49,51
TSA,177,0,2,1078,49,51
TSA,177,0,2,1105,49,51
TSA,177,0,2,1124,49,51
TSA,177,0,2,1147,49,51
TSA,177,0,2,1174,49,51
TSA,177,0,2,1197,49,51
TSA,177,0,2,1221,49,51
TSA,177,0,2,1246,49,51
TSA,177,0,2,1273,49,51
TSA,177,0,2,1293,49,51
TSA,177,0,2,1318,49,51
TSA,177,0,2,1346,49,51
TSA,177,0,2,1371,49,51
TSA,177,0,2,1395,49,51
TSA,177,0,2,1421,49,51
TSA,177,0,2,1445,49,51
TSA,177,0,2,1463,49,51
TSA,177,0,2,1486,49,51
TSA,177,0,2,1512,49,51
TSA,177,0,2,1541,49,51
TSA,177,0,2,1559,49,51
