Grouping,Treatment,Dish,Time,G,PG,Experiment
Water707_1,1,1,1995,47,49,Dormancy
Water707_1,1,1,2017,47,49,Dormancy
Water707_1,1,1,2048,47,49,Dormancy
Water707_1,1,1,2065,47,49,Dormancy
Water707_1,1,1,2088,47,49,Dormancy
Water707_1,1,1,2114,47,49,Dormancy
Water707_1,1,1,2138,47,49,Dormancy
Water707_1,1,1,2167,47,49,Dormancy
Water707_1,1,1,2190,47,49,Dormancy
Water707_1,1,1,2214,47,49,Dormancy
Water707_1,1,1,2234,47,49,Dormancy
Water707_1,1,1,2257,47,49,Dormancy
Water707_1,1,1,2280,47,49,Dormancy
Water707_1,1,1,2304,47,49,Dormancy
Water707_1,1,1,2328,47,49,Dormancy
Water707_1,1,1,2353,47,49,Dormancy
Water707_1,1,1,2378,47,49,Dormancy
Water707_1,1,1,2404,47,49,Dormancy
Water707_1,1,1,2429,47,49,Dormancy
Water707_1,1,1,2452,47,49,Dormancy
Water707_1,1,1,2476,47,49,Dormancy
Water707_1,1,1,2499,47,49,Dormancy
Water707_1,1,1,2523,47,49,Dormancy
Water707_1,1,1,2544,47,49,Dormancy
Water707_1,1,1,2575,47,49,Dormancy
Water707_1,1,1,2598,47,49,Dormancy
Water707_1,1,1,2621,47,49,Dormancy
Water707_1,1,1,2648,47,49,Dormancy
Water707_1,1,1,2666,47,49,Dormancy
Water707_1,1,1,2689,47,49,Dormancy
Water707_1,1,1,2713,47,49,Dormancy
Water707_1,1,1,2737,47,49,Dormancy
Water707_1,1,1,2760,47,49,Dormancy
Water707_1,1,1,2789,47,49,Dormancy
Water707_1,1,1,2813,47,49,Dormancy
Water707_1,1,1,2836,47,49,Dormancy
Water707_1,2,1,0.001,17,50,Dormancy
Water707_1,2,1,27,32,50,Dormancy
Water707_1,2,1,33,40,50,Dormancy
Water707_1,2,1,48,46,50,Dormancy
Water707_1,2,1,74,46,50,Dormancy
Water707_1,2,1,96,46,50,Dormancy
Water707_1,2,1,124,46,50,Dormancy
Water707_1,2,1,145,46,50,Dormancy
Water707_1,2,1,169,46,50,Dormancy
Water707_1,2,1,192,46,50,Dormancy
Water707_1,2,1,216,45,50,Dormancy
Water707_1,2,1,241,45,50,Dormancy
Water707_1,2,1,265,45,50,Dormancy
Water707_1,2,1,289,45,50,Dormancy
Water707_1,2,1,318,45,50,Dormancy
Water707_1,2,1,338,45,50,Dormancy
Water707_1,2,1,367,45,50,Dormancy
Water707_1,2,1,390,45,50,Dormancy
Water707_1,2,1,413,45,50,Dormancy
Water707_1,2,1,436,45,50,Dormancy
Water707_1,2,1,457,45,50,Dormancy
Water707_1,2,1,480,45,50,Dormancy
Water707_1,2,1,502,45,50,Dormancy
Water707_1,2,1,526,45,50,Dormancy
Water707_1,2,1,550,45,50,Dormancy
Water707_1,2,1,574,45,50,Dormancy
Water707_1,2,1,596,45,50,Dormancy
Water707_1,2,1,623,45,50,Dormancy
Water707_1,2,1,644,45,50,Dormancy
Water707_1,2,1,669,45,50,Dormancy
Water707_1,2,1,695,45,50,Dormancy
Water707_1,2,1,716,45,50,Dormancy
Water707_1,2,1,741,45,50,Dormancy
Water707_1,2,1,766,45,50,Dormancy
Water707_1,2,1,787,45,50,Dormancy
Water707_1,2,1,810,45,50,Dormancy
Water707_1,2,1,833,45,50,Dormancy
Water707_1,2,1,859,45,50,Dormancy
Water707_1,2,1,880,45,50,Dormancy
Water707_1,2,1,905,45,50,Dormancy
Water707_1,2,1,926,45,50,Dormancy
Water707_1,2,1,951,45,50,Dormancy
Water707_1,2,1,981,45,50,Dormancy
Water707_1,2,1,1003,45,50,Dormancy
Water707_1,2,1,1025,45,50,Dormancy
Water707_1,2,1,1052,45,50,Dormancy
Water707_1,2,1,1071,45,50,Dormancy
Water707_1,2,1,1094,45,50,Dormancy
Water707_1,2,1,1121,45,50,Dormancy
Water707_1,2,1,1144,45,50,Dormancy
Water707_1,2,1,1168,45,50,Dormancy
Water707_1,2,1,1190,45,50,Dormancy
Water707_1,2,1,1218,45,50,Dormancy
Water707_1,2,1,1238,45,50,Dormancy
Water707_1,2,1,1263,45,50,Dormancy
Water707_1,2,1,1291,45,50,Dormancy
Water707_1,2,1,1316,45,50,Dormancy
Water707_1,2,1,1340,45,50,Dormancy
Water707_1,2,1,1366,45,50,Dormancy
Water707_1,2,1,1391,45,50,Dormancy
Water707_1,2,1,1409,45,50,Dormancy
Water707_1,2,1,1432,45,50,Dormancy
Water707_1,2,1,1458,45,50,Dormancy
Water707_1,2,1,1487,45,50,Dormancy
Water707_1,2,1,1505,45,50,Dormancy
Water707_1,2,1,1531,45,50,Dormancy
Water707_1,2,1,1559,45,50,Dormancy
Water707_1,2,1,1578,45,50,Dormancy
Water707_1,2,1,1601,45,50,Dormancy
Water707_1,2,1,1625,45,50,Dormancy
Water707_1,2,1,1650,45,50,Dormancy
Water707_1,2,1,1675,45,50,Dormancy
Water707_1,2,1,1698,45,50,Dormancy
Water707_1,2,1,1726,45,50,Dormancy
Water707_1,2,1,1750,45,50,Dormancy
Water707_1,2,1,1769,45,50,Dormancy
Water707_1,2,1,1792,45,50,Dormancy
Water707_1,2,1,1816,45,50,Dormancy
Water707_1,2,1,1842,45,50,Dormancy
Water707_1,2,1,1862,45,50,Dormancy
Water707_1,2,1,1886,45,50,Dormancy
Water707_1,2,1,1911,45,50,Dormancy
Water707_1,2,1,1933,45,50,Dormancy
Water707_1,2,1,1960,45,50,Dormancy
Water707_1,2,1,1982,45,50,Dormancy
Water707_1,2,1,2013,45,50,Dormancy
Water707_1,2,1,2030,45,50,Dormancy
Water707_1,2,1,2053,45,50,Dormancy
Water707_1,2,1,2079,45,50,Dormancy
Water707_1,2,1,2103,45,50,Dormancy
Water707_1,2,1,2132,45,50,Dormancy
Water707_1,2,1,2155,45,50,Dormancy
Water707_1,2,1,2179,45,50,Dormancy
Water707_1,2,1,2199,45,50,Dormancy
Water707_1,2,1,2222,45,50,Dormancy
Water707_1,2,1,2247,45,50,Dormancy
Water707_1,2,1,2271,45,50,Dormancy
Water707_1,2,1,2295,45,50,Dormancy
Water707_1,2,1,2320,45,50,Dormancy
Water707_1,2,1,2345,45,50,Dormancy
Water707_1,2,1,2371,45,50,Dormancy
Water707_1,2,1,2396,45,50,Dormancy
Water707_1,2,1,2416,45,50,Dormancy
Water707_1,2,1,2443,45,50,Dormancy
Water707_1,2,1,2486,45,50,Dormancy
Water707_1,2,1,2490,45,50,Dormancy
Water707_1,2,1,2511,45,50,Dormancy
Water707_1,2,1,2542,45,50,Dormancy
Water707_1,2,1,2565,45,50,Dormancy
Water707_1,2,1,2588,45,50,Dormancy
Water707_1,2,1,2609,45,50,Dormancy
Water707_1,2,1,2633,45,50,Dormancy
Water707_1,2,1,2656,45,50,Dormancy
Water707_1,2,1,2680,45,50,Dormancy
Water707_1,2,1,2704,45,50,Dormancy
Water707_1,2,1,2727,45,50,Dormancy
Water707_1,2,1,2756,45,50,Dormancy
Water707_1,2,1,2780,45,50,Dormancy
Water707_1,2,1,2803,45,50,Dormancy
Water707_1,3,1,0.001,25,57,Dormancy
Water707_1,3,1,25,25,57,Dormancy
Water707_1,3,1,30,27,57,Dormancy
Water707_1,3,1,47,45,57,Dormancy
Water707_1,3,1,70,48,57,Dormancy
Water707_1,3,1,95,49,57,Dormancy
Water707_1,3,1,119,49,57,Dormancy
Water707_1,3,1,143,49,57,Dormancy
Water707_1,3,1,167,49,57,Dormancy
Water707_1,3,1,190,49,57,Dormancy
Water707_1,3,1,214,49,57,Dormancy
Water707_1,3,1,239,49,57,Dormancy
Water707_1,3,1,264,49,57,Dormancy
Water707_1,3,1,293,49,57,Dormancy
Water707_1,3,1,313,49,57,Dormancy
Water707_1,3,1,342,49,57,Dormancy
Water707_1,3,1,365,49,57,Dormancy
Water707_1,3,1,388,49,57,Dormancy
Water707_1,3,1,411,49,57,Dormancy
Water707_1,3,1,438,49,57,Dormancy
Water707_1,3,1,461,49,57,Dormancy
Water707_1,3,1,483,49,57,Dormancy
Water707_1,3,1,508,49,57,Dormancy
Water707_1,3,1,532,49,57,Dormancy
Water707_1,3,1,556,49,57,Dormancy
Water707_1,3,1,578,49,57,Dormancy
Water707_1,3,1,605,49,57,Dormancy
Water707_1,3,1,626,49,57,Dormancy
Water707_1,3,1,651,49,57,Dormancy
Water707_1,3,1,677,49,57,Dormancy
Water707_1,3,1,698,49,57,Dormancy
Water707_1,3,1,723,49,57,Dormancy
Water707_1,3,1,748,49,57,Dormancy
Water707_1,3,1,769,49,57,Dormancy
Water707_1,3,1,794,49,57,Dormancy
Water707_1,3,1,820,49,57,Dormancy
Water707_1,3,1,846,49,57,Dormancy
Water707_1,3,1,867,49,57,Dormancy
Water707_1,3,1,892,49,57,Dormancy
Water707_1,3,1,916,49,57,Dormancy
Water707_1,3,1,937,49,57,Dormancy
Water707_1,3,1,968,49,57,Dormancy
Water707_1,3,1,990,49,57,Dormancy
Water707_1,3,1,1012,49,57,Dormancy
Water707_1,3,1,1038,49,57,Dormancy
Water707_1,3,1,1057,49,57,Dormancy
Water707_1,3,1,1080,49,57,Dormancy
Water707_1,3,1,1107,49,57,Dormancy
Water707_1,3,1,1130,49,57,Dormancy
Water707_1,3,1,1154,49,57,Dormancy
Water707_1,3,1,1176,49,57,Dormancy
Water707_1,3,1,1204,49,57,Dormancy
Water707_1,3,1,1224,49,57,Dormancy
Water707_1,3,1,1249,49,57,Dormancy
Water707_1,3,1,1277,49,57,Dormancy
Water707_1,3,1,1302,49,57,Dormancy
Water707_1,3,1,1326,49,57,Dormancy
Water707_1,3,1,1352,49,57,Dormancy
Water707_1,3,1,1378,49,57,Dormancy
Water707_1,3,1,1396,49,57,Dormancy
Water707_1,3,1,1419,49,57,Dormancy
Water707_1,3,1,1445,49,57,Dormancy
Water707_1,3,1,1474,49,57,Dormancy
Water707_1,3,1,1492,49,57,Dormancy
Water707_1,3,1,1518,49,57,Dormancy
Water707_1,3,1,1546,49,57,Dormancy
Water707_1,3,1,1565,49,57,Dormancy
Water707_1,3,1,1588,49,57,Dormancy
Water707_1,3,1,1612,49,57,Dormancy
Water707_1,3,1,1637,49,57,Dormancy
Water707_1,3,1,1662,49,57,Dormancy
Water707_1,3,1,1685,49,57,Dormancy
Water707_1,3,1,1713,49,57,Dormancy
Water707_1,3,1,1737,49,57,Dormancy
Water707_1,3,1,1756,49,57,Dormancy
Water707_1,3,1,1779,49,57,Dormancy
Water707_1,3,1,1803,49,57,Dormancy
Water707_1,3,1,1829,49,57,Dormancy
Water707_1,3,1,1849,49,57,Dormancy
Water707_1,3,1,1873,49,57,Dormancy
Water707_1,3,1,1898,49,57,Dormancy
Water707_1,3,1,1920,49,57,Dormancy
Water707_1,3,1,1947,49,57,Dormancy
Water707_1,3,1,1968,49,57,Dormancy
Water707_1,3,1,2000,49,57,Dormancy
Water707_1,3,1,2017,49,57,Dormancy
Water707_1,3,1,2040,49,57,Dormancy
Water707_1,3,1,2066,49,57,Dormancy
Water707_1,3,1,2090,49,57,Dormancy
Water707_1,3,1,2119,49,57,Dormancy
Water707_1,3,1,2142,49,57,Dormancy
Water707_1,3,1,2166,49,57,Dormancy
Water707_1,3,1,2185,49,57,Dormancy
Water707_1,3,1,2209,49,57,Dormancy
Water707_1,3,1,2232,49,57,Dormancy
Water707_1,3,1,2256,49,57,Dormancy
Water707_1,3,1,2280,49,57,Dormancy
Water707_1,3,1,2305,49,57,Dormancy
Water707_1,3,1,2330,49,57,Dormancy
Water707_1,3,1,2356,49,57,Dormancy
Water707_1,3,1,2381,49,57,Dormancy
Water707_1,3,1,2404,49,57,Dormancy
Water707_1,3,1,2428,49,57,Dormancy
Water707_1,3,1,2451,49,57,Dormancy
Water707_1,3,1,2475,49,57,Dormancy
Water707_1,3,1,2496,49,57,Dormancy
Water707_1,3,1,2527,49,57,Dormancy
Water707_1,3,1,2550,49,57,Dormancy
Water707_1,3,1,2573,49,57,Dormancy
Water707_1,3,1,2594,49,57,Dormancy
Water707_1,3,1,2618,49,57,Dormancy
Water707_1,3,1,2641,49,57,Dormancy
Water707_1,3,1,2665,49,57,Dormancy
Water707_1,3,1,2689,49,57,Dormancy
Water707_1,3,1,2712,49,57,Dormancy
Water707_1,3,1,2741,49,57,Dormancy
Water707_1,3,1,2765,49,57,Dormancy
Water707_1,3,1,2788,49,57,Dormancy
Water707_1,7,1,0.001,29,59,Dormancy
Water707_1,7,1,22,29,59,Dormancy
Water707_1,7,1,46,36,59,Dormancy
Water707_1,7,1,70,37,59,Dormancy
Water707_1,7,1,94,37,59,Dormancy
Water707_1,7,1,118,37,59,Dormancy
Water707_1,7,1,143,37,59,Dormancy
Water707_1,7,1,167,37,59,Dormancy
Water707_1,7,1,198,37,59,Dormancy
Water707_1,7,1,217,37,59,Dormancy
Water707_1,7,1,246,37,59,Dormancy
Water707_1,7,1,269,37,59,Dormancy
Water707_1,7,1,292,37,59,Dormancy
Water707_1,7,1,315,37,59,Dormancy
Water707_1,7,1,342,37,59,Dormancy
Water707_1,7,1,365,37,59,Dormancy
Water707_1,7,1,387,37,59,Dormancy
Water707_1,7,1,412,37,59,Dormancy
Water707_1,7,1,437,37,59,Dormancy
Water707_1,7,1,461,37,59,Dormancy
Water707_1,7,1,483,37,59,Dormancy
Water707_1,7,1,510,37,59,Dormancy
Water707_1,7,1,531,37,59,Dormancy
Water707_1,7,1,556,37,59,Dormancy
Water707_1,7,1,581,37,59,Dormancy
Water707_1,7,1,602,37,59,Dormancy
Water707_1,7,1,627,37,59,Dormancy
Water707_1,7,1,652,37,59,Dormancy
Water707_1,7,1,673,37,59,Dormancy
Water707_1,7,1,699,37,59,Dormancy
Water707_1,7,1,723,38,59,Dormancy
Water707_1,7,1,749,38,59,Dormancy
Water707_1,7,1,770,39,59,Dormancy
Water707_1,7,1,795,41,59,Dormancy
Water707_1,7,1,819,41,59,Dormancy
Water707_1,7,1,840,41,59,Dormancy
Water707_1,7,1,871,41,59,Dormancy
Water707_1,7,1,893,41,59,Dormancy
Water707_1,7,1,915,41,59,Dormancy
Water707_1,7,1,942,41,59,Dormancy
Water707_1,7,1,961,42,59,Dormancy
Water707_1,7,1,984,43,59,Dormancy
Water707_1,7,1,1011,43,59,Dormancy
Water707_1,7,1,1034,43,59,Dormancy
Water707_1,7,1,1058,43,59,Dormancy
Water707_1,7,1,1080,43,59,Dormancy
Water707_1,7,1,1108,44,59,Dormancy
Water707_1,7,1,1128,44,59,Dormancy
Water707_1,7,1,1153,46,59,Dormancy
Water707_1,7,1,1181,46,59,Dormancy
Water707_1,7,1,1206,46,59,Dormancy
Water707_1,7,1,1230,46,59,Dormancy
Water707_1,7,1,1256,46,59,Dormancy
Water707_1,7,1,1281,47,59,Dormancy
Water707_1,7,1,1299,47,59,Dormancy
Water707_1,7,1,1322,47,59,Dormancy
Water707_1,7,1,1348,47,59,Dormancy
Water707_1,7,1,1377,47,59,Dormancy
Water707_1,7,1,1395,50,59,Dormancy
Water707_1,7,1,1421,50,59,Dormancy
Water707_1,7,1,1449,50,59,Dormancy
Water707_1,7,1,1468,50,59,Dormancy
Water707_1,7,1,1491,50,59,Dormancy
Water707_1,7,1,1515,51,59,Dormancy
Water707_1,7,1,1540,52,59,Dormancy
Water707_1,7,1,1565,52,59,Dormancy
Water707_1,7,1,1588,52,59,Dormancy
Water707_1,7,1,1616,52,59,Dormancy
Water707_1,7,1,1640,53,59,Dormancy
Water707_1,7,1,1659,54,59,Dormancy
Water707_1,7,1,1682,54,59,Dormancy
Water707_1,7,1,1706,55,59,Dormancy
Water707_1,7,1,1732,55,59,Dormancy
Water707_1,7,1,1752,56,59,Dormancy
Water707_1,7,1,1776,57,59,Dormancy
Water707_1,7,1,1801,57,59,Dormancy
Water707_1,7,1,1823,57,59,Dormancy
Water707_1,7,1,1850,57,59,Dormancy
Water707_1,7,1,1871,57,59,Dormancy
Water707_1,7,1,1903,58,59,Dormancy
Water707_1,7,1,1920,58,59,Dormancy
Water707_1,7,1,1943,58,59,Dormancy
Water707_1,7,1,1969,58,59,Dormancy
Water707_1,7,1,1993,58,59,Dormancy
Water707_1,7,1,2022,59,59,Dormancy
Water707_1,7,1,2045,59,59,Dormancy
Water707_1,7,1,2069,59,59,Dormancy
Water707_1,7,1,2088,59,59,Dormancy
Water707_1,7,1,2111,59,59,Dormancy
Water707_1,7,1,2135,59,59,Dormancy
Water707_1,7,1,2159,59,59,Dormancy
Water707_1,7,1,2184,59,59,Dormancy
Water707_1,7,1,2209,59,59,Dormancy
Water707_1,7,1,2235,59,59,Dormancy
Water707_1,7,1,2260,59,59,Dormancy
Water707_1,7,1,2283,59,59,Dormancy
Water707_1,7,1,2307,59,59,Dormancy
Water707_1,7,1,2330,59,59,Dormancy
Water707_1,7,1,2354,59,59,Dormancy
Water707_1,7,1,2375,59,59,Dormancy
Water707_1,7,1,2406,59,59,Dormancy
Water707_1,7,1,2429,59,59,Dormancy
Water707_1,7,1,2452,59,59,Dormancy
Water707_1,7,1,2473,59,59,Dormancy
Water707_1,7,1,2497,59,59,Dormancy
Water707_1,7,1,2520,59,59,Dormancy
Water707_1,7,1,2544,59,59,Dormancy
Water707_1,7,1,2568,59,59,Dormancy
Water707_1,7,1,2592,59,59,Dormancy
Water707_1,7,1,2615,59,59,Dormancy
Water707_1,7,1,2644,59,59,Dormancy
Water707_1,7,1,2668,59,59,Dormancy
Water707_1,7,1,2691,59,59,Dormancy
Water707_2,0,2,0,0,52,Dormancy
Water707_2,0,2,19,0,52,Dormancy
Water707_2,0,2,27,4,52,Dormancy
Water707_2,0,2,48,39,52,Dormancy
Water707_2,0,2,75,46,52,Dormancy
Water707_2,0,2,97,46,52,Dormancy
Water707_2,0,2,119,46,52,Dormancy
Water707_2,0,2,142,46,52,Dormancy
Water707_2,0,2,172,47,52,Dormancy
Water707_2,0,2,190,47,52,Dormancy
Water707_2,0,2,214,47,52,Dormancy
Water707_2,0,2,238,47,52,Dormancy
Water707_2,0,2,261,47,52,Dormancy
Water707_2,0,2,286,47,52,Dormancy
Water707_2,0,2,310,47,52,Dormancy
Water707_2,0,2,334,47,52,Dormancy
Water707_2,0,2,361,47,52,Dormancy
Water707_2,0,2,386,47,52,Dormancy
Water707_2,0,2,408,47,52,Dormancy
Water707_2,0,2,433,47,52,Dormancy
Water707_2,0,2,458,47,52,Dormancy
Water707_2,0,2,481,47,52,Dormancy
Water707_2,0,2,506,47,52,Dormancy
Water707_2,0,2,529,47,52,Dormancy
Water707_2,0,2,552,47,52,Dormancy
Water707_2,0,2,574,47,52,Dormancy
Water707_2,0,2,600,47,52,Dormancy
Water707_2,0,2,623,47,52,Dormancy
Water707_2,0,2,645,47,52,Dormancy
Water707_2,0,2,672,47,52,Dormancy
Water707_2,0,2,693,47,52,Dormancy
Water707_2,0,2,718,47,52,Dormancy
Water707_2,0,2,744,47,52,Dormancy
Water707_2,0,2,765,47,52,Dormancy
Water707_2,0,2,790,47,52,Dormancy
Water707_2,0,2,815,47,52,Dormancy
Water707_2,0,2,836,47,52,Dormancy
Water707_2,0,2,860,47,52,Dormancy
Water707_2,0,2,886,47,52,Dormancy
Water707_2,0,2,912,47,52,Dormancy
Water707_2,0,2,933,47,52,Dormancy
Water707_2,0,2,958,47,52,Dormancy
Water707_2,0,2,979,47,52,Dormancy
Water707_2,0,2,1004,47,52,Dormancy
Water707_2,0,2,1034,47,52,Dormancy
Water707_2,0,2,1056,47,52,Dormancy
Water707_2,0,2,1078,47,52,Dormancy
Water707_2,0,2,1105,47,52,Dormancy
Water707_2,0,2,1124,47,52,Dormancy
Water707_2,0,2,1147,47,52,Dormancy
Water707_2,0,2,1174,47,52,Dormancy
Water707_2,0,2,1197,47,52,Dormancy
Water707_2,0,2,1221,47,52,Dormancy
Water707_2,0,2,1246,47,52,Dormancy
Water707_2,0,2,1273,47,52,Dormancy
Water707_2,0,2,1293,47,52,Dormancy
Water707_2,0,2,1318,47,52,Dormancy
Water707_2,0,2,1346,47,52,Dormancy
Water707_2,0,2,1371,47,52,Dormancy
Water707_2,0,2,1395,47,52,Dormancy
Water707_2,0,2,1421,47,52,Dormancy
Water707_2,0,2,1445,47,52,Dormancy
Water707_2,0,2,1463,47,52,Dormancy
Water707_2,0,2,1486,47,52,Dormancy
Water707_2,0,2,1512,47,52,Dormancy
Water707_2,0,2,1541,47,52,Dormancy
Water707_2,0,2,1559,47,52,Dormancy
Water707_2,0,2,1585,47,52,Dormancy
Water707_2,0,2,1613,47,52,Dormancy
Water707_2,0,2,1632,47,52,Dormancy
Water707_2,0,2,1655,47,52,Dormancy
Water707_2,0,2,1679,47,52,Dormancy
Water707_2,0,2,1704,47,52,Dormancy
Water707_2,0,2,1729,47,52,Dormancy
Water707_2,0,2,1752,47,52,Dormancy
Water707_2,0,2,1780,47,52,Dormancy
Water707_2,0,2,1804,47,52,Dormancy
Water707_2,0,2,1823,47,52,Dormancy
Water707_2,0,2,1846,47,52,Dormancy
Water707_2,0,2,1870,47,52,Dormancy
Water707_2,0,2,1896,47,52,Dormancy
Water707_2,0,2,1916,47,52,Dormancy
Water707_2,0,2,1940,47,52,Dormancy
Water707_2,0,2,1965,47,52,Dormancy
Water707_2,0,2,1987,47,52,Dormancy
Water707_2,0,2,2014,47,52,Dormancy
Water707_2,0,2,2036,47,52,Dormancy
Water707_2,0,2,2067,47,52,Dormancy
Water707_2,0,2,2084,47,52,Dormancy
Water707_2,0,2,2107,47,52,Dormancy
Water707_2,0,2,2133,47,52,Dormancy
Water707_2,0,2,2157,47,52,Dormancy
Water707_2,0,2,2186,47,52,Dormancy
Water707_2,0,2,2209,47,52,Dormancy
Water707_2,0,2,2233,47,52,Dormancy
Water707_2,0,2,2253,47,52,Dormancy
Water707_2,0,2,2276,47,52,Dormancy
Water707_2,0,2,2299,47,52,Dormancy
Water707_2,0,2,2323,47,52,Dormancy
Water707_2,0,2,2347,47,52,Dormancy
Water707_2,0,2,2372,47,52,Dormancy
Water707_2,0,2,2397,47,52,Dormancy
Water707_2,0,2,2423,47,52,Dormancy
Water707_2,0,2,2448,47,52,Dormancy
Water707_2,0,2,2471,47,52,Dormancy
Water707_2,0,2,2495,47,52,Dormancy
Water707_2,0,2,2518,47,52,Dormancy
Water707_2,0,2,2542,47,52,Dormancy
Water707_2,0,2,2563,47,52,Dormancy
Water707_2,0,2,2594,47,52,Dormancy
Water707_2,0,2,2617,47,52,Dormancy
Water707_2,0,2,2640,47,52,Dormancy
Water707_2,0,2,2661,47,52,Dormancy
Water707_2,0,2,2685,47,52,Dormancy
Water707_2,0,2,2708,47,52,Dormancy
Water707_2,0,2,2732,47,52,Dormancy
Water707_2,0,2,2756,47,52,Dormancy
Water707_2,0,2,2779,47,52,Dormancy
Water707_2,0,2,2808,47,52,Dormancy
Water707_2,0,2,2832,47,52,Dormancy
Water707_2,0,2,2855,47,52,Dormancy
Water707_2,1,2,0.001,1,52,Dormancy
Water707_2,1,2,21,32,52,Dormancy
Water707_2,1,2,28,42,52,Dormancy
Water707_2,1,2,42,48,52,Dormancy
Water707_2,1,2,66,50,52,Dormancy
Water707_2,1,2,93,50,52,Dormancy
Water707_2,1,2,116,50,52,Dormancy
Water707_2,1,2,144,50,52,Dormancy
Water707_2,1,2,165,50,52,Dormancy
Water707_2,1,2,189,50,52,Dormancy
Water707_2,1,2,213,50,52,Dormancy
Water707_2,1,2,235,50,52,Dormancy
Water707_2,1,2,261,50,52,Dormancy
Water707_2,1,2,285,50,52,Dormancy
Water707_2,1,2,309,50,52,Dormancy
Water707_2,1,2,336,50,52,Dormancy
Water707_2,1,2,361,50,52,Dormancy
Water707_2,1,2,383,50,52,Dormancy
Water707_2,1,2,408,50,52,Dormancy
Water707_2,1,2,433,50,52,Dormancy
Water707_2,1,2,456,50,52,Dormancy
Water707_2,1,2,481,50,52,Dormancy
Water707_2,1,2,504,50,52,Dormancy
Water707_2,1,2,527,50,52,Dormancy
Water707_2,1,2,549,50,52,Dormancy
Water707_2,1,2,575,50,52,Dormancy
Water707_2,1,2,598,50,52,Dormancy
Water707_2,1,2,620,50,52,Dormancy
Water707_2,1,2,647,50,52,Dormancy
Water707_2,1,2,668,50,52,Dormancy
Water707_2,1,2,693,50,52,Dormancy
Water707_2,1,2,719,50,52,Dormancy
Water707_2,1,2,740,50,52,Dormancy
Water707_2,1,2,765,50,52,Dormancy
Water707_2,1,2,790,50,52,Dormancy
Water707_2,1,2,811,50,52,Dormancy
Water707_2,1,2,835,50,52,Dormancy
Water707_2,1,2,861,50,52,Dormancy
Water707_2,1,2,887,50,52,Dormancy
Water707_2,1,2,908,50,52,Dormancy
Water707_2,1,2,933,50,52,Dormancy
Water707_2,1,2,954,50,52,Dormancy
Water707_2,1,2,979,50,52,Dormancy
Water707_2,1,2,1009,50,52,Dormancy
Water707_2,1,2,1031,50,52,Dormancy
Water707_2,1,2,1053,50,52,Dormancy
Water707_2,1,2,1080,50,52,Dormancy
Water707_2,1,2,1099,50,52,Dormancy
Water707_2,1,2,1122,50,52,Dormancy
Water707_2,1,2,1149,50,52,Dormancy
Water707_2,1,2,1172,50,52,Dormancy
Water707_2,1,2,1196,50,52,Dormancy
Water707_2,1,2,1221,50,52,Dormancy
Water707_2,1,2,1248,50,52,Dormancy
Water707_2,1,2,1268,50,52,Dormancy
Water707_2,1,2,1293,50,52,Dormancy
Water707_2,1,2,1321,50,52,Dormancy
Water707_2,1,2,1346,50,52,Dormancy
Water707_2,1,2,1370,50,52,Dormancy
Water707_2,1,2,1396,50,52,Dormancy
Water707_2,1,2,1420,50,52,Dormancy
Water707_2,1,2,1438,50,52,Dormancy
Water707_2,1,2,1461,50,52,Dormancy
Water707_2,1,2,1487,50,52,Dormancy
Water707_2,1,2,1516,50,52,Dormancy
Water707_2,1,2,1534,50,52,Dormancy
Water707_2,1,2,1560,50,52,Dormancy
Water707_2,1,2,1588,50,52,Dormancy
Water707_2,1,2,1607,50,52,Dormancy
Water707_2,1,2,1630,50,52,Dormancy
Water707_2,1,2,1654,50,52,Dormancy
Water707_2,1,2,1679,50,52,Dormancy
Water707_2,1,2,1704,50,52,Dormancy
Water707_2,1,2,1727,50,52,Dormancy
Water707_2,1,2,1755,50,52,Dormancy
Water707_2,1,2,1779,50,52,Dormancy
Water707_2,1,2,1798,50,52,Dormancy
Water707_2,1,2,1821,50,52,Dormancy
Water707_2,1,2,1845,50,52,Dormancy
Water707_2,1,2,1876,50,52,Dormancy
Water707_2,1,2,1891,50,52,Dormancy
Water707_2,1,2,1915,50,52,Dormancy
Water707_2,1,2,1940,50,52,Dormancy
Water707_2,1,2,1962,50,52,Dormancy
Water707_2,1,2,1989,50,52,Dormancy
Water707_2,1,2,2011,50,52,Dormancy
Water707_2,1,2,2042,50,52,Dormancy
Water707_2,1,2,2059,50,52,Dormancy
Water707_2,1,2,2082,50,52,Dormancy
Water707_2,1,2,2108,50,52,Dormancy
Water707_2,1,2,2132,50,52,Dormancy
Water707_2,1,2,2161,50,52,Dormancy
Water707_2,1,2,2184,50,52,Dormancy
Water707_2,1,2,2208,50,52,Dormancy
Water707_2,1,2,2228,50,52,Dormancy
Water707_2,1,2,2251,50,52,Dormancy
Water707_2,1,2,2274,50,52,Dormancy
Water707_2,1,2,2298,50,52,Dormancy
Water707_2,1,2,2322,50,52,Dormancy
Water707_2,1,2,2347,50,52,Dormancy
Water707_2,1,2,2372,50,52,Dormancy
Water707_2,1,2,2398,50,52,Dormancy
Water707_2,1,2,2423,50,52,Dormancy
Water707_2,1,2,2446,50,52,Dormancy
Water707_2,1,2,2470,50,52,Dormancy
Water707_2,1,2,2493,50,52,Dormancy
Water707_2,1,2,2517,50,52,Dormancy
Water707_2,1,2,2538,50,52,Dormancy
Water707_2,1,2,2569,50,52,Dormancy
